Time Stamp,Time Step,Participant ID,Take ID,Mode Message,Gripper PWM,Arm PWM,Object Index,Far Proximity Mode,Close Proximity Mode,Gripping Mode,Holding Object Mode,Speed Mode,Haptic Controller Mode,Left Touch,Right Touch,Calibration Arm PWM,Traversal Map ID,Traversal Step,Ring To Move From,Ring To Move To,Index Finger X,Index Finger Y,Index Finger Z,Thumb X,Thumb Y,Thumb Z,Pinch Aperture,Controller HitBox X,Controller HitBox Y,Controller HitBox Z,Controller Hitbox Rotation X,Controller Hitbox Rotation Y,Controller Hitbox Rotation Z,Cube 0 X,Cube 0 Y,Cube 0 Z,Cube 0 Rotation X,Cube 0 Rotation Y,Cube 0 Rotation Z,Cube 1 X,Cube 1 Y,Cube 1 Z,Cube 1 Rotation X,Cube 1 Rotation Y,Cube 1 Rotation Z,Physical Object 0 X,Physical Object 0 Y,Physical Object 0 Z,Physical Object 0 Rotation X,Physical Object 0 Rotation Y,Physical Object 0 Rotation Z,Physical Object 1 X,Physical Object 1 Y,Physical Object 1 Z,Physical Object 1 Rotation X,Physical Object 1 Rotation Y,Physical Object 1 Rotation Z
76409.99,10,3,6,1,22,100,-1,False,False,False,False,Fast,Encountered-Type Haptic Mode,False,False,50,5,0,0,0,-0.1068678,0.3002326,-0.3265457,-0.1479724,0.3125579,-0.3551795,0.0515888,-0.1334313,0.296743,-0.3426412,0.1281584,-0.3449825,-0.07801985,-0.2640855,0.2563137,-0.2331055,-2.870647E-05,0.9530189,9.974022E-06,0.008390874,0.2563137,-0.358632,1.75178E-07,0.9530189,1.501339E-06,0.1286101,0.1094603,-0.2111016,0,0,0,0.1286101,0.1094603,-0.2111016,0,0,0
76420,10,3,6,1,22,100,-1,False,False,False,False,Fast,Encountered-Type Haptic Mode,False,False,50,5,0,0,0,-0.1070667,0.3001057,-0.3263222,-0.1477038,0.3123397,-0.3551604,0.05130973,-0.1336428,0.2967479,-0.342479,0.1283552,-0.3453782,-0.07780451,-0.2640855,0.2563137,-0.2331055,-2.870647E-05,0.9530189,9.974022E-06,0.008390874,0.2563137,-0.358632,1.75178E-07,0.9530189,1.501339E-06,0.1286101,0.1094603,-0.2111016,0,0,0,0.1286101,0.1094603,-0.2111016,0,0,0
76430,10,3,6,1,22,100,-1,False,False,False,False,Fast,Encountered-Type Haptic Mode,False,False,50,5,0,0,0,-0.1070667,0.3001057,-0.3263222,-0.1477038,0.3123397,-0.3551604,0.05130973,-0.1336428,0.2967479,-0.342479,0.1283552,-0.3453782,-0.07780451,-0.2640855,0.2563137,-0.2331055,-2.870647E-05,0.9530189,9.974022E-06,0.008390874,0.2563137,-0.358632,1.75178E-07,0.9530189,1.501339E-06,0.1286101,0.1094603,-0.2111016,0,0,0,0.1286101,0.1094603,-0.2111016,0,0,0
76439.99,10,3,6,1,22,100,-1,False,False,False,False,Fast,Encountered-Type Haptic Mode,False,False,50,5,0,0,0,-0.1072518,0.2999313,-0.3261803,-0.1478247,0.3122908,-0.3550013,0.05127929,-0.133862,0.2966776,-0.3423866,0.1282032,-0.345514,-0.0777253,-0.2640855,0.2563137,-0.2331055,-2.870647E-05,0.9530189,9.974022E-06,0.008390874,0.2563137,-0.358632,1.75178E-07,0.9530189,1.501339E-06,0.1286101,0.1094603,-0.2111016,0,0,0,0.1286101,0.1094603,-0.2111016,0,0,0
76450,10,3,6,1,22,100,-1,False,False,False,False,Fast,Encountered-Type Haptic Mode,False,False,50,5,0,0,0,-0.1074425,0.2998683,-0.3259706,-0.148027,0.3122963,-0.3548668,0.05134726,-0.1340145,0.2965807,-0.3422315,0.1280767,-0.3458093,-0.07766908,-0.2640855,0.2563137,-0.2331055,-2.870647E-05,0.9530189,9.974022E-06,0.008390874,0.2563137,-0.358632,1.75178E-07,0.9530189,1.501339E-06,0.1286101,0.1094603,-0.2111016,0,0,0,0.1286101,0.1094603,-0.2111016,0,0,0
76460,10,3,6,1,22,100,-1,False,False,False,False,Fast,Encountered-Type Haptic Mode,False,False,50,5,0,0,0,-0.1076025,0.2998011,-0.3258158,-0.1483047,0.3122652,-0.3546592,0.05141947,-0.134181,0.2966055,-0.3419754,0.1286218,-0.3460525,-0.07745369,-0.2640855,0.2563137,-0.2331055,-2.870647E-05,0.9530189,9.974022E-06,0.008390874,0.2563137,-0.358632,1.75178E-07,0.9530189,1.501339E-06,0.1286101,0.1094603,-0.2111016,0,0,0,0.1286101,0.1094603,-0.2111016,0,0,0
76470,10,3,6,1,22,100,-1,False,False,False,False,Fast,Encountered-Type Haptic Mode,False,False,50,5,0,0,0,-0.1076025,0.2998011,-0.3258158,-0.1483047,0.3122652,-0.3546592,0.05141947,-0.134181,0.2966055,-0.3419754,0.1286218,-0.3460525,-0.07745369,-0.2640855,0.2563137,-0.2331055,-2.870647E-05,0.9530189,9.974022E-06,0.008390874,0.2563137,-0.358632,1.75178E-07,0.9530189,1.501339E-06,0.1286101,0.1094603,-0.2111016,0,0,0,0.1286101,0.1094603,-0.2111016,0,0,0
76479.99,10,3,6,1,22,100,-1,False,False,False,False,Fast,Encountered-Type Haptic Mode,False,False,50,5,0,0,0,-0.1078303,0.2998765,-0.3256101,-0.1484531,0.3121568,-0.3545369,0.05135922,-0.1342963,0.2964852,-0.3418113,0.1286222,-0.3462154,-0.07740098,-0.2640855,0.2563137,-0.2331055,-2.870647E-05,0.9530189,9.974022E-06,0.008390874,0.2563137,-0.358632,1.75178E-07,0.9530189,1.501339E-06,0.1286101,0.1094603,-0.2111016,0,0,0,0.1286101,0.1094603,-0.2111016,0,0,0
76490,10,3,6,1,22,100,-1,False,False,False,False,Fast,Encountered-Type Haptic Mode,False,False,50,5,0,0,0,-0.1080908,0.2998265,-0.3251931,-0.1490013,0.3121346,-0.3541288,0.05159876,-0.134474,0.2963156,-0.3414005,0.1287134,-0.3463852,-0.0768309,-0.2640855,0.2563137,-0.2331055,-2.870647E-05,0.9530189,9.974022E-06,0.008390874,0.2563137,-0.358632,1.75178E-07,0.9530189,1.501339E-06,0.1286101,0.1094603,-0.2111016,0,0,0,0.1286101,0.1094603,-0.2111016,0,0,0
76500,10,3,6,1,22,100,-1,False,False,False,False,Fast,Encountered-Type Haptic Mode,False,False,50,5,0,0,0,-0.1080908,0.2998265,-0.3251931,-0.1490013,0.3121346,-0.3541288,0.05159876,-0.134474,0.2963156,-0.3414005,0.1287134,-0.3463852,-0.0768309,-0.2640855,0.2563137,-0.2331055,-2.870647E-05,0.9530189,9.974022E-06,0.008390874,0.2563137,-0.358632,1.75178E-07,0.9530189,1.501339E-06,0.1286101,0.1094603,-0.2111016,0,0,0,0.1286101,0.1094603,-0.2111016,0,0,0
