Time Stamp,Time Step,Participant ID,Take ID,Mode Message,Gripper PWM,Arm PWM,Object Index,Far Proximity Mode,Close Proximity Mode,Gripping Mode,Holding Object Mode,Speed Mode,Haptic Controller Mode,Left Touch,Right Touch,Calibration Arm PWM,Traversal Map ID,Traversal Step,Ring To Move From,Ring To Move To,Index Finger X,Index Finger Y,Index Finger Z,Thumb X,Thumb Y,Thumb Z,Pinch Aperture,Controller HitBox X,Controller HitBox Y,Controller HitBox Z,Controller Hitbox Rotation X,Controller Hitbox Rotation Y,Controller Hitbox Rotation Z,Cube 0 X,Cube 0 Y,Cube 0 Z,Cube 0 Rotation X,Cube 0 Rotation Y,Cube 0 Rotation Z,Cube 1 X,Cube 1 Y,Cube 1 Z,Cube 1 Rotation X,Cube 1 Rotation Y,Cube 1 Rotation Z,Physical Object 0 X,Physical Object 0 Y,Physical Object 0 Z,Physical Object 0 Rotation X,Physical Object 0 Rotation Y,Physical Object 0 Rotation Z,Physical Object 1 X,Physical Object 1 Y,Physical Object 1 Z,Physical Object 1 Rotation X,Physical Object 1 Rotation Y,Physical Object 1 Rotation Z
135520,10,24,8,1,22,100,-1,False,False,False,False,Fast,Encountered-Type Haptic Mode,False,False,66,3,0,0,2,-0.2186148,0.5350976,-0.3593907,-0.2637884,0.5501044,-0.4000565,0.06260644,-0.2490752,0.5309601,-0.3823009,-0.02542719,0.3755775,0.02424417,-0.4395342,0.4401231,-0.3109345,0.0001080385,0.7563034,7.646265E-05,-0.1426604,0.4401231,-0.3541316,4.233319E-05,0.7563035,3.798652E-06,0.1286101,0.1094603,-0.2111016,0,0,0,0.1286101,0.1094603,-0.2111016,0,0,0
135530,10,24,8,1,22,100,-1,False,False,False,False,Fast,Encountered-Type Haptic Mode,False,False,66,3,0,0,2,-0.2190194,0.5349752,-0.3589184,-0.264013,0.5500944,-0.3997228,0.06259396,-0.2492712,0.5308396,-0.3819321,-0.02588898,0.3759315,0.02414927,-0.4395342,0.4401231,-0.3109345,0.0001080385,0.7563034,7.646265E-05,-0.1426604,0.4401231,-0.3541316,4.233319E-05,0.7563035,3.798652E-06,0.1286101,0.1094603,-0.2111016,0,0,0,0.1286101,0.1094603,-0.2111016,0,0,0
135540,10,24,8,1,22,100,-1,False,False,False,False,Fast,Encountered-Type Haptic Mode,False,False,66,3,0,0,2,-0.2190194,0.5349752,-0.3589184,-0.264013,0.5500944,-0.3997228,0.06259396,-0.2492712,0.5308396,-0.3819321,-0.02588898,0.3759315,0.02414927,-0.4395342,0.4401231,-0.3109345,0.0001080385,0.7563034,7.646265E-05,-0.1426604,0.4401231,-0.3541316,4.233319E-05,0.7563035,3.798652E-06,0.1286101,0.1094603,-0.2111016,0,0,0,0.1286101,0.1094603,-0.2111016,0,0,0
135550,10,24,8,1,22,100,-1,False,False,False,False,Fast,Encountered-Type Haptic Mode,False,False,66,3,0,0,2,-0.2190194,0.5349752,-0.3589184,-0.264013,0.5500944,-0.3997228,0.06259396,-0.2492712,0.5308396,-0.3819321,-0.02588898,0.3759315,0.02414927,-0.4395342,0.4401231,-0.3109345,0.0001080385,0.7563034,7.646265E-05,-0.1426604,0.4401231,-0.3541316,4.233319E-05,0.7563035,3.798652E-06,0.1286101,0.1094603,-0.2111016,0,0,0,0.1286101,0.1094603,-0.2111016,0,0,0
135560,10,24,8,1,22,100,-1,False,False,False,False,Fast,Encountered-Type Haptic Mode,False,False,66,3,0,0,2,-0.219468,0.5345839,-0.3586257,-0.2643303,0.5500208,-0.3994641,0.0625995,-0.2496081,0.5307962,-0.3816677,-0.02678389,0.3767809,0.02371516,-0.4395342,0.4401231,-0.3109345,0.0001080385,0.7563034,7.646265E-05,-0.1426604,0.4401231,-0.3541316,4.233319E-05,0.7563035,3.798652E-06,0.1286101,0.1094603,-0.2111016,0,0,0,0.1286101,0.1094603,-0.2111016,0,0,0
135570,10,24,8,1,22,100,-1,False,False,False,False,Fast,Encountered-Type Haptic Mode,False,False,66,3,0,0,2,-0.219468,0.5345839,-0.3586257,-0.2643303,0.5500208,-0.3994641,0.0625995,-0.2496081,0.5307962,-0.3816677,-0.02678389,0.3767809,0.02371516,-0.4395342,0.4401231,-0.3109345,0.0001080385,0.7563034,7.646265E-05,-0.1426604,0.4401231,-0.3541316,4.233319E-05,0.7563035,3.798652E-06,0.1286101,0.1094603,-0.2111016,0,0,0,0.1286101,0.1094603,-0.2111016,0,0,0
135580,10,24,8,1,22,100,-1,False,False,False,False,Fast,Encountered-Type Haptic Mode,False,False,66,3,0,0,2,-0.219468,0.5345839,-0.3586257,-0.2643303,0.5500208,-0.3994641,0.0625995,-0.2496081,0.5307962,-0.3816677,-0.02678389,0.3767809,0.02371516,-0.4395342,0.4401231,-0.3109345,0.0001080385,0.7563034,7.646265E-05,-0.1426604,0.4401231,-0.3541316,4.233319E-05,0.7563035,3.798652E-06,0.1286101,0.1094603,-0.2111016,0,0,0,0.1286101,0.1094603,-0.2111016,0,0,0
135590,10,24,8,1,22,100,-1,False,False,False,False,Fast,Encountered-Type Haptic Mode,False,False,66,3,0,0,2,-0.2196854,0.5344588,-0.3586479,-0.2644482,0.5500332,-0.3993314,0.06246131,-0.2497254,0.5306166,-0.3816335,-0.02653652,0.3775418,0.02345061,-0.4395342,0.4401231,-0.3109345,0.0001080385,0.7563034,7.646265E-05,-0.1426604,0.4401231,-0.3541316,4.233319E-05,0.7563035,3.798652E-06,0.1286101,0.1094603,-0.2111016,0,0,0,0.1286101,0.1094603,-0.2111016,0,0,0
135600,10,24,8,1,22,100,-1,False,False,False,False,Fast,Encountered-Type Haptic Mode,False,False,66,3,0,0,2,-0.2198055,0.5344083,-0.35857,-0.2645966,0.5501029,-0.3992851,0.06253231,-0.2498536,0.5305801,-0.3816484,-0.02652411,0.3780253,0.02330801,-0.4395342,0.4401231,-0.3109345,0.0001080385,0.7563034,7.646265E-05,-0.1426604,0.4401231,-0.3541316,4.233319E-05,0.7563035,3.798652E-06,0.1286101,0.1094603,-0.2111016,0,0,0,0.1286101,0.1094603,-0.2111016,0,0,0
135610,10,24,8,1,22,100,-1,False,False,False,False,Fast,Encountered-Type Haptic Mode,False,False,66,3,0,0,2,-0.2198055,0.5344083,-0.35857,-0.2645966,0.5501029,-0.3992851,0.06253231,-0.2498536,0.5305801,-0.3816484,-0.02652411,0.3780253,0.02330801,-0.4395342,0.4401231,-0.3109345,0.0001080385,0.7563034,7.646265E-05,-0.1426604,0.4401231,-0.3541316,4.233319E-05,0.7563035,3.798652E-06,0.1286101,0.1094603,-0.2111016,0,0,0,0.1286101,0.1094603,-0.2111016,0,0,0
