Time Stamp,Time Step,Participant ID,Take ID,Mode Message,Gripper PWM,Arm PWM,Object Index,Far Proximity Mode,Close Proximity Mode,Gripping Mode,Holding Object Mode,Haptic Controller Mode,Left Touch,Right Touch,Calibration Arm PWM,Pick Up Map ID,Pick Up Step,Ring Location,Object To Grab,Grab Status,Index Finger X,Index Finger Y,Index Finger Z,Thumb X,Thumb Y,Thumb Z,Pinch Aperture,Controller HitBox X,Controller HitBox Y,Controller HitBox Z,Controller Hitbox Rotation X,Controller Hitbox Rotation Y,Controller Hitbox Rotation Z,Object 0 X,Object 0 Y,Object 0 Z,Object 0 Rotation X,Object 0 Rotation Y,Object 0 Rotation Z,Object 1 X,Object 1 Y,Object 1 Z,Object 1 Rotation X,Object 1 Rotation Y,Object 1 Rotation Z,Object 2 X,Object 2 Y,Object 2 Z,Object 2 Rotation X,Object 2 Rotation Y,Object 2 Rotation Z,Physical Object 0 X,Physical Object 0 Y,Physical Object 0 Z,Physical Object 0 Rotation X,Physical Object 0 Rotation Y,Physical Object 0 Rotation Z,Physical Object 1 X,Physical Object 1 Y,Physical Object 1 Z,Physical Object 1 Rotation X,Physical Object 1 Rotation Y,Physical Object 1 Rotation Z
79040,10,101,1,-1,34,40,-1,False,False,False,False,Standby Mode,False,False,20,1,0,,-1,,-0.285508,0.09589569,-0.3185873,-0.2903638,0.1103016,-0.3256766,0.01677396,0.2166362,0.03031964,0.1916377,-0.0127548,-0.08411922,0.002292347,0.0632,1.259,0,0,0,0,-0.0205,1.259,0,0,0,0,-0.1115,1.259,0,0,0,0,0.1286101,0.1094603,-0.2111016,0,0,0,0.1286101,0.1094603,-0.2111016,0,0,0
79049.99,10,101,1,-1,34,40,-1,False,False,False,False,Standby Mode,False,False,20,1,0,,-1,,-0.2855105,0.09589429,-0.3185924,-0.2903568,0.1102885,-0.3256765,0.01675898,0.2166484,0.03031496,0.1916341,-0.01276553,-0.08412816,0.002302556,0.0632,1.259,0,0,0,0,-0.0205,1.259,0,0,0,0,-0.1115,1.259,0,0,0,0,0.1286101,0.1094603,-0.2111016,0,0,0,0.1286101,0.1094603,-0.2111016,0,0,0
79060,10,101,1,-1,34,40,-1,False,False,False,False,Standby Mode,False,False,20,1,0,,-1,,-0.2855105,0.09589429,-0.3185924,-0.2903568,0.1102885,-0.3256765,0.01675898,0.2166484,0.03031496,0.1916341,-0.01276553,-0.08412816,0.002302556,0.0632,1.259,0,0,0,0,-0.0205,1.259,0,0,0,0,-0.1115,1.259,0,0,0,0,0.1286101,0.1094603,-0.2111016,0,0,0,0.1286101,0.1094603,-0.2111016,0,0,0
79070,10,101,1,-1,34,40,-1,False,False,False,False,Standby Mode,False,False,20,1,0,,-1,,-0.285518,0.09588809,-0.3186022,-0.290358,0.1102968,-0.3256937,0.01677279,0.216655,0.03032996,0.1916272,-0.01286589,-0.08413056,0.002314847,0.0632,1.259,0,0,0,0,-0.0205,1.259,0,0,0,0,-0.1115,1.259,0,0,0,0,0.1286101,0.1094603,-0.2111016,0,0,0,0.1286101,0.1094603,-0.2111016,0,0,0
79080,10,101,1,-1,34,40,-1,False,False,False,False,Standby Mode,False,False,20,1,0,,-1,,-0.28548,0.09576213,-0.3185875,-0.2903672,0.1103184,-0.3256892,0.01691753,0.2166559,0.03032405,0.1916232,-0.01291666,-0.08413381,0.002322229,0.0632,1.259,0,0,0,0,-0.0205,1.259,0,0,0,0,-0.1115,1.259,0,0,0,0,0.1286101,0.1094603,-0.2111016,0,0,0,0.1286101,0.1094603,-0.2111016,0,0,0
79090,10,101,1,-1,34,40,-1,False,False,False,False,Standby Mode,False,False,20,1,0,,-1,,-0.2855159,0.09581804,-0.3185964,-0.2903664,0.1103213,-0.3257071,0.01686519,0.2166647,0.0303135,0.1916178,-0.01281036,-0.08412204,0.002287745,0.0632,1.259,0,0,0,0,-0.0205,1.259,0,0,0,0,-0.1115,1.259,0,0,0,0,0.1286101,0.1094603,-0.2111016,0,0,0,0.1286101,0.1094603,-0.2111016,0,0,0
79100,10,101,1,-1,34,40,-1,False,False,False,False,Standby Mode,False,False,20,1,0,,-1,,-0.2855599,0.09586617,-0.3185819,-0.2903893,0.1104543,-0.325705,0.01693738,0.2166661,0.03030785,0.1916256,-0.0127208,-0.08413576,0.002263657,0.0632,1.259,0,0,0,0,-0.0205,1.259,0,0,0,0,-0.1115,1.259,0,0,0,0,0.1286101,0.1094603,-0.2111016,0,0,0,0.1286101,0.1094603,-0.2111016,0,0,0
79110,10,101,1,-1,34,40,-1,False,False,False,False,Standby Mode,False,False,20,1,0,,-1,,-0.2855667,0.09587908,-0.3185923,-0.2903713,0.1104417,-0.3257072,0.01690491,0.2166593,0.0302967,0.1916368,-0.01279976,-0.08412752,0.002263259,0.0632,1.259,0,0,0,0,-0.0205,1.259,0,0,0,0,-0.1115,1.259,0,0,0,0,0.1286101,0.1094603,-0.2111016,0,0,0,0.1286101,0.1094603,-0.2111016,0,0,0
79119.99,10,101,1,-1,34,40,-1,False,False,False,False,Standby Mode,False,False,20,1,0,,-1,,-0.2855537,0.09588871,-0.3186031,-0.2903242,0.1103957,-0.3257024,0.01684076,0.2166588,0.03030732,0.1916468,-0.01259577,-0.08412063,0.002227247,0.0632,1.259,0,0,0,0,-0.0205,1.259,0,0,0,0,-0.1115,1.259,0,0,0,0,0.1286101,0.1094603,-0.2111016,0,0,0,0.1286101,0.1094603,-0.2111016,0,0,0
79130,10,101,1,-1,34,40,-1,False,False,False,False,Standby Mode,False,False,20,1,0,,-1,,-0.2855241,0.09585634,-0.3186221,-0.2902744,0.1103315,-0.3257262,0.01680965,0.2166471,0.03030326,0.1916575,-0.01283747,-0.08413333,0.002308046,0.0632,1.259,0,0,0,0,-0.0205,1.259,0,0,0,0,-0.1115,1.259,0,0,0,0,0.1286101,0.1094603,-0.2111016,0,0,0,0.1286101,0.1094603,-0.2111016,0,0,0
79140,10,101,1,-1,34,40,-1,False,False,False,False,Standby Mode,False,False,20,1,0,,-1,,-0.2855233,0.09584038,-0.3186221,-0.2902662,0.1103151,-0.3257226,0.01680564,0.2166422,0.03030293,0.1916569,-0.01282396,-0.08412939,0.002272452,0.0632,1.259,0,0,0,0,-0.0205,1.259,0,0,0,0,-0.1115,1.259,0,0,0,0,0.1286101,0.1094603,-0.2111016,0,0,0,0.1286101,0.1094603,-0.2111016,0,0,0
79150,10,101,1,-1,34,40,-1,False,False,False,False,Standby Mode,False,False,20,1,0,,-1,,-0.2855162,0.09586632,-0.3186122,-0.2902055,0.1102879,-0.3257284,0.01675144,0.2166417,0.03031221,0.1916559,-0.0126252,-0.08414385,0.002255495,0.0632,1.259,0,0,0,0,-0.0205,1.259,0,0,0,0,-0.1115,1.259,0,0,0,0,0.1286101,0.1094603,-0.2111016,0,0,0,0.1286101,0.1094603,-0.2111016,0,0,0
79159.99,10,101,1,-1,34,40,-1,False,False,False,False,Standby Mode,False,False,20,1,0,,-1,,-0.2855162,0.09586632,-0.3186122,-0.2902055,0.1102879,-0.3257284,0.01675144,0.2166417,0.03031221,0.1916559,-0.0126252,-0.08414385,0.002255495,0.0632,1.259,0,0,0,0,-0.0205,1.259,0,0,0,0,-0.1115,1.259,0,0,0,0,0.1286101,0.1094603,-0.2111016,0,0,0,0.1286101,0.1094603,-0.2111016,0,0,0
79170,10,101,1,-1,34,40,-1,False,False,False,False,Standby Mode,False,False,20,1,0,,-1,,-0.2855201,0.09590479,-0.3186035,-0.2902,0.1103366,-0.3257025,0.01675032,0.2166429,0.03030227,0.1916356,-0.01274178,-0.08414239,0.0022754,0.0632,1.259,0,0,0,0,-0.0205,1.259,0,0,0,0,-0.1115,1.259,0,0,0,0,0.1286101,0.1094603,-0.2111016,0,0,0,0.1286101,0.1094603,-0.2111016,0,0,0
79180,10,101,1,-1,34,40,-1,False,False,False,False,Standby Mode,False,False,20,1,0,,-1,,-0.285655,0.09597707,-0.318483,-0.2902227,0.1103869,-0.3256701,0.016738,0.2166452,0.03031069,0.1916282,-0.01283477,-0.0841199,0.002324438,0.0632,1.259,0,0,0,0,-0.0205,1.259,0,0,0,0,-0.1115,1.259,0,0,0,0,0.1286101,0.1094603,-0.2111016,0,0,0,0.1286101,0.1094603,-0.2111016,0,0,0
79189.99,10,101,1,-1,34,40,-1,False,False,False,False,Standby Mode,False,False,20,1,0,,-1,,-0.285557,0.09591889,-0.3185701,-0.2902278,0.1103574,-0.3256792,0.01675788,0.2166431,0.03031099,0.1916289,-0.01296454,-0.08413772,0.002319821,0.0632,1.259,0,0,0,0,-0.0205,1.259,0,0,0,0,-0.1115,1.259,0,0,0,0,0.1286101,0.1094603,-0.2111016,0,0,0,0.1286101,0.1094603,-0.2111016,0,0,0
