Time Stamp,Time Step,Participant ID,Take ID,Mode Message,Gripper PWM,Arm PWM,Object Index,Far Proximity Mode,Close Proximity Mode,Gripping Mode,Holding Object Mode,Haptic Controller Mode,Left Touch,Right Touch,Calibration Arm PWM,Pick Up Map ID,Pick Up Step,Ring Location,Object To Grab,Grab Status,Index Finger X,Index Finger Y,Index Finger Z,Thumb X,Thumb Y,Thumb Z,Pinch Aperture,Controller HitBox X,Controller HitBox Y,Controller HitBox Z,Controller Hitbox Rotation X,Controller Hitbox Rotation Y,Controller Hitbox Rotation Z,Object 0 X,Object 0 Y,Object 0 Z,Object 0 Rotation X,Object 0 Rotation Y,Object 0 Rotation Z,Object 1 X,Object 1 Y,Object 1 Z,Object 1 Rotation X,Object 1 Rotation Y,Object 1 Rotation Z,Object 2 X,Object 2 Y,Object 2 Z,Object 2 Rotation X,Object 2 Rotation Y,Object 2 Rotation Z,Physical Object 0 X,Physical Object 0 Y,Physical Object 0 Z,Physical Object 0 Rotation X,Physical Object 0 Rotation Y,Physical Object 0 Rotation Z,Physical Object 1 X,Physical Object 1 Y,Physical Object 1 Z,Physical Object 1 Rotation X,Physical Object 1 Rotation Y,Physical Object 1 Rotation Z
141000,10,112,2,-1,22,80,-1,False,False,False,False,Standby Mode,False,False,60,1,0,,-1,,0.001426354,0.03720313,-0.2627631,0.01190916,0.02888333,-0.2643792,0.01348036,0.6249753,0.0351469,0.3425943,-0.01197394,-0.05837831,-0.01086143,0.0632,1.259,0,0,0,0,-0.0205,1.259,0,0,0,0,-0.1115,1.259,0,0,0,0,0.1286101,0.1094603,-0.2111016,0,0,0,0.1286101,0.1094603,-0.2111016,0,0,0
141010,10,112,2,-1,22,80,-1,False,False,False,False,Standby Mode,False,False,60,1,0,,-1,,0.001424801,0.03717794,-0.26276,0.01190322,0.028886,-0.2643799,0.01346023,0.6250564,0.03502425,0.342552,-0.01276509,-0.05859545,-0.01135538,0.0632,1.259,0,0,0,0,-0.0205,1.259,0,0,0,0,-0.1115,1.259,0,0,0,0,0.1286101,0.1094603,-0.2111016,0,0,0,0.1286101,0.1094603,-0.2111016,0,0,0
141020,10,112,2,-1,22,80,-1,False,False,False,False,Standby Mode,False,False,60,1,0,,-1,,0.001424801,0.03717794,-0.26276,0.01190322,0.028886,-0.2643799,0.01346023,0.6250564,0.03502425,0.342552,-0.01276509,-0.05859545,-0.01135538,0.0632,1.259,0,0,0,0,-0.0205,1.259,0,0,0,0,-0.1115,1.259,0,0,0,0,0.1286101,0.1094603,-0.2111016,0,0,0,0.1286101,0.1094603,-0.2111016,0,0,0
141030,10,112,2,-1,22,80,-1,False,False,False,False,Standby Mode,False,False,60,1,0,,-1,,0.001435505,0.03721025,-0.2627717,0.01191684,0.02891052,-0.2643744,0.01346524,0.6250436,0.03501477,0.3425429,-0.01257681,-0.05856571,-0.01117989,0.0632,1.259,0,0,0,0,-0.0205,1.259,0,0,0,0,-0.1115,1.259,0,0,0,0,0.1286101,0.1094603,-0.2111016,0,0,0,0.1286101,0.1094603,-0.2111016,0,0,0
141040,10,112,2,-1,22,80,-1,False,False,False,False,Standby Mode,False,False,60,1,0,,-1,,0.001435505,0.03721025,-0.2627717,0.01191684,0.02891052,-0.2643744,0.01346524,0.6250436,0.03501477,0.3425429,-0.01257681,-0.05856571,-0.01117989,0.0632,1.259,0,0,0,0,-0.0205,1.259,0,0,0,0,-0.1115,1.259,0,0,0,0,0.1286101,0.1094603,-0.2111016,0,0,0,0.1286101,0.1094603,-0.2111016,0,0,0
141050,10,112,2,-1,22,80,-1,False,False,False,False,Standby Mode,False,False,60,1,0,,-1,,0.001435505,0.03721025,-0.2627717,0.01191684,0.02891052,-0.2643744,0.01346524,0.6250436,0.03501477,0.3425429,-0.01257681,-0.05856571,-0.01117989,0.0632,1.259,0,0,0,0,-0.0205,1.259,0,0,0,0,-0.1115,1.259,0,0,0,0,0.1286101,0.1094603,-0.2111016,0,0,0,0.1286101,0.1094603,-0.2111016,0,0,0
141060,10,112,2,-1,22,80,-1,False,False,False,False,Standby Mode,False,False,60,1,0,,-1,,0.00144718,0.03719935,-0.2627338,0.01195599,0.02887134,-0.2643522,0.01350592,0.6250563,0.03499515,0.3425767,-0.01299364,-0.05862926,-0.01153557,0.0632,1.259,0,0,0,0,-0.0205,1.259,0,0,0,0,-0.1115,1.259,0,0,0,0,0.1286101,0.1094603,-0.2111016,0,0,0,0.1286101,0.1094603,-0.2111016,0,0,0
141070,10,112,2,-1,22,80,-1,False,False,False,False,Standby Mode,False,False,60,1,0,,-1,,0.00144718,0.03719935,-0.2627338,0.01195599,0.02887134,-0.2643522,0.01350592,0.6250563,0.03499515,0.3425767,-0.01299364,-0.05862926,-0.01153557,0.0632,1.259,0,0,0,0,-0.0205,1.259,0,0,0,0,-0.1115,1.259,0,0,0,0,0.1286101,0.1094603,-0.2111016,0,0,0,0.1286101,0.1094603,-0.2111016,0,0,0
141080,10,112,2,-1,22,80,-1,False,False,False,False,Standby Mode,False,False,60,1,0,,-1,,0.00144718,0.03719935,-0.2627338,0.01195599,0.02887134,-0.2643522,0.01350592,0.6250563,0.03499515,0.3425767,-0.01299364,-0.05862926,-0.01153557,0.0632,1.259,0,0,0,0,-0.0205,1.259,0,0,0,0,-0.1115,1.259,0,0,0,0,0.1286101,0.1094603,-0.2111016,0,0,0,0.1286101,0.1094603,-0.2111016,0,0,0
141090,10,112,2,-1,22,80,-1,False,False,False,False,Standby Mode,False,False,60,1,0,,-1,,0.00144718,0.03719935,-0.2627338,0.01195599,0.02887134,-0.2643522,0.01350592,0.6250563,0.03499515,0.3425767,-0.01299364,-0.05862926,-0.01153557,0.0632,1.259,0,0,0,0,-0.0205,1.259,0,0,0,0,-0.1115,1.259,0,0,0,0,0.1286101,0.1094603,-0.2111016,0,0,0,0.1286101,0.1094603,-0.2111016,0,0,0
141100,10,112,2,-1,22,80,-1,False,False,False,False,Standby Mode,False,False,60,1,0,,-1,,0.00144718,0.03719935,-0.2627338,0.01195599,0.02887134,-0.2643522,0.01350592,0.6250563,0.03499515,0.3425767,-0.01299364,-0.05862926,-0.01153557,0.0632,1.259,0,0,0,0,-0.0205,1.259,0,0,0,0,-0.1115,1.259,0,0,0,0,0.1286101,0.1094603,-0.2111016,0,0,0,0.1286101,0.1094603,-0.2111016,0,0,0
141110,10,112,2,-1,22,80,-1,False,False,False,False,Standby Mode,False,False,60,1,0,,-1,,0.001430023,0.03728224,-0.262776,0.01192651,0.02890767,-0.2643877,0.01352431,0.6250018,0.03505814,0.342557,-0.01223702,-0.05850551,-0.01103545,0.0632,1.259,0,0,0,0,-0.0205,1.259,0,0,0,0,-0.1115,1.259,0,0,0,0,0.1286101,0.1094603,-0.2111016,0,0,0,0.1286101,0.1094603,-0.2111016,0,0,0
141120,10,112,2,-1,22,80,-1,False,False,False,False,Standby Mode,False,False,60,1,0,,-1,,0.001430023,0.03728224,-0.262776,0.01192651,0.02890767,-0.2643877,0.01352431,0.6250018,0.03505814,0.342557,-0.01223702,-0.05850551,-0.01103545,0.0632,1.259,0,0,0,0,-0.0205,1.259,0,0,0,0,-0.1115,1.259,0,0,0,0,0.1286101,0.1094603,-0.2111016,0,0,0,0.1286101,0.1094603,-0.2111016,0,0,0
141130,10,112,2,-1,22,80,-1,False,False,False,False,Standby Mode,False,False,60,1,0,,-1,,0.001424637,0.03725462,-0.262775,0.01194033,0.0288925,-0.2643835,0.01353116,0.6250567,0.03500972,0.3425595,-0.0128784,-0.05860006,-0.01141693,0.0632,1.259,0,0,0,0,-0.0205,1.259,0,0,0,0,-0.1115,1.259,0,0,0,0,0.1286101,0.1094603,-0.2111016,0,0,0,0.1286101,0.1094603,-0.2111016,0,0,0
141140,10,112,2,-1,22,80,-1,False,False,False,False,Standby Mode,False,False,60,1,0,,-1,,0.00143851,0.03723062,-0.2627873,0.01195807,0.02889881,-0.2643709,0.01351252,0.6250542,0.03501064,0.3425553,-0.01270902,-0.05858114,-0.01130369,0.0632,1.259,0,0,0,0,-0.0205,1.259,0,0,0,0,-0.1115,1.259,0,0,0,0,0.1286101,0.1094603,-0.2111016,0,0,0,0.1286101,0.1094603,-0.2111016,0,0,0
141150,10,112,2,-1,22,80,-1,False,False,False,False,Standby Mode,False,False,60,1,0,,-1,,0.001420842,0.03727551,-0.2627979,0.01195542,0.02893234,-0.2643534,0.01352794,0.6249802,0.03511767,0.3425449,-0.01190739,-0.05845101,-0.01071008,0.0632,1.259,0,0,0,0,-0.0205,1.259,0,0,0,0,-0.1115,1.259,0,0,0,0,0.1286101,0.1094603,-0.2111016,0,0,0,0.1286101,0.1094603,-0.2111016,0,0,0
141160,10,112,2,-1,22,80,-1,False,False,False,False,Standby Mode,False,False,60,1,0,,-1,,0.001420842,0.03727551,-0.2627979,0.01195542,0.02893234,-0.2643534,0.01352794,0.6249802,0.03511767,0.3425449,-0.01190739,-0.05845101,-0.01071008,0.0632,1.259,0,0,0,0,-0.0205,1.259,0,0,0,0,-0.1115,1.259,0,0,0,0,0.1286101,0.1094603,-0.2111016,0,0,0,0.1286101,0.1094603,-0.2111016,0,0,0
141170,10,112,2,-1,22,80,-1,False,False,False,False,Standby Mode,False,False,60,1,0,,-1,,0.001425136,0.03730261,-0.2628163,0.01194865,0.02895697,-0.2643616,0.0135197,0.6250523,0.03501205,0.3425547,-0.01251701,-0.05855393,-0.01118576,0.0632,1.259,0,0,0,0,-0.0205,1.259,0,0,0,0,-0.1115,1.259,0,0,0,0,0.1286101,0.1094603,-0.2111016,0,0,0,0.1286101,0.1094603,-0.2111016,0,0,0
141180,10,112,2,-1,22,80,-1,False,False,False,False,Standby Mode,False,False,60,1,0,,-1,,0.001425136,0.03730261,-0.2628163,0.01194865,0.02895697,-0.2643616,0.0135197,0.6250523,0.03501205,0.3425547,-0.01251701,-0.05855393,-0.01118576,0.0632,1.259,0,0,0,0,-0.0205,1.259,0,0,0,0,-0.1115,1.259,0,0,0,0,0.1286101,0.1094603,-0.2111016,0,0,0,0.1286101,0.1094603,-0.2111016,0,0,0
141190,10,112,2,-1,22,80,-1,False,False,False,False,Standby Mode,False,False,60,1,0,,-1,,0.001429161,0.03729045,-0.2628082,0.01194593,0.02893485,-0.2643926,0.01352512,0.6250601,0.03501188,0.3425775,-0.01293217,-0.05855595,-0.01157785,0.0632,1.259,0,0,0,0,-0.0205,1.259,0,0,0,0,-0.1115,1.259,0,0,0,0,0.1286101,0.1094603,-0.2111016,0,0,0,0.1286101,0.1094603,-0.2111016,0,0,0
141200,10,112,2,-1,22,80,-1,False,False,False,False,Standby Mode,False,False,60,1,0,,-1,,0.001429161,0.03729045,-0.2628082,0.01194593,0.02893485,-0.2643926,0.01352512,0.6250601,0.03501188,0.3425775,-0.01293217,-0.05855595,-0.01157785,0.0632,1.259,0,0,0,0,-0.0205,1.259,0,0,0,0,-0.1115,1.259,0,0,0,0,0.1286101,0.1094603,-0.2111016,0,0,0,0.1286101,0.1094603,-0.2111016,0,0,0
141210,10,112,2,-1,22,80,-1,False,False,False,False,Standby Mode,False,False,60,1,0,,-1,,0.001429161,0.03729045,-0.2628082,0.01194593,0.02893485,-0.2643926,0.01352512,0.6250601,0.03501188,0.3425775,-0.01293217,-0.05855595,-0.01157785,0.0632,1.259,0,0,0,0,-0.0205,1.259,0,0,0,0,-0.1115,1.259,0,0,0,0,0.1286101,0.1094603,-0.2111016,0,0,0,0.1286101,0.1094603,-0.2111016,0,0,0
141220,10,112,2,-1,22,80,-1,False,False,False,False,Standby Mode,False,False,60,1,0,,-1,,0.001417115,0.03731258,-0.2628018,0.01168749,0.02907581,-0.2644225,0.01326468,0.6250534,0.03500745,0.3425653,-0.01275641,-0.05856539,-0.01137748,0.0632,1.259,0,0,0,0,-0.0205,1.259,0,0,0,0,-0.1115,1.259,0,0,0,0,0.1286101,0.1094603,-0.2111016,0,0,0,0.1286101,0.1094603,-0.2111016,0,0,0
141230,10,112,2,-1,22,80,-1,False,False,False,False,Standby Mode,False,False,60,1,0,,-1,,0.001417115,0.03731258,-0.2628018,0.01168749,0.02907581,-0.2644225,0.01326468,0.6250534,0.03500745,0.3425653,-0.01275641,-0.05856539,-0.01137748,0.0632,1.259,0,0,0,0,-0.0205,1.259,0,0,0,0,-0.1115,1.259,0,0,0,0,0.1286101,0.1094603,-0.2111016,0,0,0,0.1286101,0.1094603,-0.2111016,0,0,0
