Time Stamp,Time Step,Participant ID,Take ID,Mode Message,Gripper PWM,Arm PWM,Object Index,Far Proximity Mode,Close Proximity Mode,Gripping Mode,Holding Object Mode,Haptic Controller Mode,Left Touch,Right Touch,Calibration Arm PWM,Pick Up Map ID,Pick Up Step,Ring Location,Object To Grab,Grab Status,Index Finger X,Index Finger Y,Index Finger Z,Thumb X,Thumb Y,Thumb Z,Pinch Aperture,Controller HitBox X,Controller HitBox Y,Controller HitBox Z,Controller Hitbox Rotation X,Controller Hitbox Rotation Y,Controller Hitbox Rotation Z,Object 0 X,Object 0 Y,Object 0 Z,Object 0 Rotation X,Object 0 Rotation Y,Object 0 Rotation Z,Object 1 X,Object 1 Y,Object 1 Z,Object 1 Rotation X,Object 1 Rotation Y,Object 1 Rotation Z,Object 2 X,Object 2 Y,Object 2 Z,Object 2 Rotation X,Object 2 Rotation Y,Object 2 Rotation Z,Physical Object 0 X,Physical Object 0 Y,Physical Object 0 Z,Physical Object 0 Rotation X,Physical Object 0 Rotation Y,Physical Object 0 Rotation Z,Physical Object 1 X,Physical Object 1 Y,Physical Object 1 Z,Physical Object 1 Rotation X,Physical Object 1 Rotation Y,Physical Object 1 Rotation Z
213660,10,118,1,-1,34,40,-1,False,False,False,False,Standby Mode,False,False,20,1,0,,-1,,-0.3024742,0.0449313,-0.2898897,-0.3041736,0.04336741,-0.2954518,0.006022519,0.2925172,0.03202769,0.2607986,0.005917738,-0.2220041,-0.004174253,0.0632,1.259,0,0,0,0,-0.0205,1.259,0,0,0,0,-0.1115,1.259,0,0,0,0,0.1286101,0.1094603,-0.2111016,0,0,0,0.1286101,0.1094603,-0.2111016,0,0,0
213670,10,118,1,-1,34,40,-1,False,False,False,False,Standby Mode,False,False,20,1,0,,-1,,-0.3024865,0.04487637,-0.2898923,-0.3042438,0.0432017,-0.2955548,0.006160859,0.2924996,0.03204854,0.2608028,0.005924296,-0.2220019,-0.004148234,0.0632,1.259,0,0,0,0,-0.0205,1.259,0,0,0,0,-0.1115,1.259,0,0,0,0,0.1286101,0.1094603,-0.2111016,0,0,0,0.1286101,0.1094603,-0.2111016,0,0,0
213680,10,118,1,-1,34,40,-1,False,False,False,False,Standby Mode,False,False,20,1,0,,-1,,-0.3024865,0.04487637,-0.2898923,-0.3042438,0.0432017,-0.2955548,0.006160859,0.2924996,0.03204854,0.2608028,0.005924296,-0.2220019,-0.004148234,0.0632,1.259,0,0,0,0,-0.0205,1.259,0,0,0,0,-0.1115,1.259,0,0,0,0,0.1286101,0.1094603,-0.2111016,0,0,0,0.1286101,0.1094603,-0.2111016,0,0,0
213690,10,118,1,-1,34,40,-1,False,False,False,False,Standby Mode,False,False,20,1,0,,-1,,-0.3025727,0.04478336,-0.2899885,-0.3042694,0.04310454,-0.2957131,0.006202233,0.2924927,0.03202552,0.2608069,0.005726984,-0.221964,-0.004047468,0.0632,1.259,0,0,0,0,-0.0205,1.259,0,0,0,0,-0.1115,1.259,0,0,0,0,0.1286101,0.1094603,-0.2111016,0,0,0,0.1286101,0.1094603,-0.2111016,0,0,0
213700,10,118,1,-1,34,40,-1,False,False,False,False,Standby Mode,False,False,20,1,0,,-1,,-0.3024422,0.04493228,-0.2900413,-0.3042251,0.04328579,-0.2956622,0.006122409,0.2924616,0.03200167,0.2608237,0.005869967,-0.2220209,-0.004143793,0.0632,1.259,0,0,0,0,-0.0205,1.259,0,0,0,0,-0.1115,1.259,0,0,0,0,0.1286101,0.1094603,-0.2111016,0,0,0,0.1286101,0.1094603,-0.2111016,0,0,0
213710,10,118,1,-1,34,40,-1,False,False,False,False,Standby Mode,False,False,20,1,0,,-1,,-0.3024422,0.04493228,-0.2900413,-0.3042251,0.04328579,-0.2956622,0.006122409,0.2924616,0.03200167,0.2608237,0.005869967,-0.2220209,-0.004143793,0.0632,1.259,0,0,0,0,-0.0205,1.259,0,0,0,0,-0.1115,1.259,0,0,0,0,0.1286101,0.1094603,-0.2111016,0,0,0,0.1286101,0.1094603,-0.2111016,0,0,0
213720,10,118,1,-1,34,40,-1,False,False,False,False,Standby Mode,False,False,20,1,0,,-1,,-0.3023855,0.045027,-0.2900921,-0.3042161,0.04331574,-0.2956147,0.006064592,0.2924316,0.03201324,0.2608405,0.005900226,-0.2219753,-0.004695784,0.0632,1.259,0,0,0,0,-0.0205,1.259,0,0,0,0,-0.1115,1.259,0,0,0,0,0.1286101,0.1094603,-0.2111016,0,0,0,0.1286101,0.1094603,-0.2111016,0,0,0
213730,10,118,1,-1,34,40,-1,False,False,False,False,Standby Mode,False,False,20,1,0,,-1,,-0.3025713,0.04475501,-0.2900442,-0.3042575,0.04306329,-0.2957123,0.006150789,0.2923883,0.03212721,0.2608531,0.006085577,-0.2217934,-0.005747418,0.0632,1.259,0,0,0,0,-0.0205,1.259,0,0,0,0,-0.1115,1.259,0,0,0,0,0.1286101,0.1094603,-0.2111016,0,0,0,0.1286101,0.1094603,-0.2111016,0,0,0
213740,10,118,1,-1,34,40,-1,False,False,False,False,Standby Mode,False,False,20,1,0,,-1,,-0.3025713,0.04475501,-0.2900442,-0.3042575,0.04306329,-0.2957123,0.006150789,0.2923883,0.03212721,0.2608531,0.006085577,-0.2217934,-0.005747418,0.0632,1.259,0,0,0,0,-0.0205,1.259,0,0,0,0,-0.1115,1.259,0,0,0,0,0.1286101,0.1094603,-0.2111016,0,0,0,0.1286101,0.1094603,-0.2111016,0,0,0
213750,10,118,1,-1,34,40,-1,False,False,False,False,Standby Mode,False,False,20,1,0,,-1,,-0.3025713,0.04475501,-0.2900442,-0.3042575,0.04306329,-0.2957123,0.006150789,0.2923883,0.03212721,0.2608531,0.006085577,-0.2217934,-0.005747418,0.0632,1.259,0,0,0,0,-0.0205,1.259,0,0,0,0,-0.1115,1.259,0,0,0,0,0.1286101,0.1094603,-0.2111016,0,0,0,0.1286101,0.1094603,-0.2111016,0,0,0
213760,10,118,1,-1,34,40,-1,False,False,False,False,Standby Mode,False,False,20,1,0,,-1,,-0.302548,0.04476811,-0.2900828,-0.304225,0.04306012,-0.295713,0.006117919,0.2924078,0.03212111,0.2608291,0.005991629,-0.2217667,-0.005812209,0.0632,1.259,0,0,0,0,-0.0205,1.259,0,0,0,0,-0.1115,1.259,0,0,0,0,0.1286101,0.1094603,-0.2111016,0,0,0,0.1286101,0.1094603,-0.2111016,0,0,0
213770,10,118,1,-1,34,40,-1,False,False,False,False,Standby Mode,False,False,20,1,0,,-1,,-0.3025905,0.04480698,-0.2900504,-0.3041636,0.04312379,-0.2956605,0.006064746,0.2924903,0.03203547,0.2607733,0.005816437,-0.2218961,-0.004398081,0.0632,1.259,0,0,0,0,-0.0205,1.259,0,0,0,0,-0.1115,1.259,0,0,0,0,0.1286101,0.1094603,-0.2111016,0,0,0,0.1286101,0.1094603,-0.2111016,0,0,0
213780,10,118,1,-1,34,40,-1,False,False,False,False,Standby Mode,False,False,20,1,0,,-1,,-0.3025905,0.04480698,-0.2900504,-0.3041636,0.04312379,-0.2956605,0.006064746,0.2924903,0.03203547,0.2607733,0.005816437,-0.2218961,-0.004398081,0.0632,1.259,0,0,0,0,-0.0205,1.259,0,0,0,0,-0.1115,1.259,0,0,0,0,0.1286101,0.1094603,-0.2111016,0,0,0,0.1286101,0.1094603,-0.2111016,0,0,0
213790,10,118,1,-1,34,40,-1,False,False,False,False,Standby Mode,False,False,20,1,0,,-1,,-0.3025078,0.0448434,-0.2900386,-0.3041697,0.04314578,-0.2956274,0.006072785,0.2925096,0.03204615,0.2607754,0.005665412,-0.2219813,-0.003925623,0.0632,1.259,0,0,0,0,-0.0205,1.259,0,0,0,0,-0.1115,1.259,0,0,0,0,0.1286101,0.1094603,-0.2111016,0,0,0,0.1286101,0.1094603,-0.2111016,0,0,0
213800,10,118,1,-1,34,40,-1,False,False,False,False,Standby Mode,False,False,20,1,0,,-1,,-0.3025168,0.04479715,-0.2899684,-0.3041984,0.04312218,-0.295652,0.006159271,0.292527,0.03204705,0.2607963,0.00595527,-0.2219167,-0.004519448,0.0632,1.259,0,0,0,0,-0.0205,1.259,0,0,0,0,-0.1115,1.259,0,0,0,0,0.1286101,0.1094603,-0.2111016,0,0,0,0.1286101,0.1094603,-0.2111016,0,0,0
213810,10,118,1,-1,34,40,-1,False,False,False,False,Standby Mode,False,False,20,1,0,,-1,,-0.3024761,0.04478267,-0.2899448,-0.3041917,0.04309938,-0.2956698,0.00620906,0.292538,0.03201612,0.2608003,0.005804223,-0.2219682,-0.004144849,0.0632,1.259,0,0,0,0,-0.0205,1.259,0,0,0,0,-0.1115,1.259,0,0,0,0,0.1286101,0.1094603,-0.2111016,0,0,0,0.1286101,0.1094603,-0.2111016,0,0,0
213820,10,118,1,-1,34,40,-1,False,False,False,False,Standby Mode,False,False,20,1,0,,-1,,-0.3024761,0.04478267,-0.2899448,-0.3041917,0.04309938,-0.2956698,0.00620906,0.292538,0.03201612,0.2608003,0.005804223,-0.2219682,-0.004144849,0.0632,1.259,0,0,0,0,-0.0205,1.259,0,0,0,0,-0.1115,1.259,0,0,0,0,0.1286101,0.1094603,-0.2111016,0,0,0,0.1286101,0.1094603,-0.2111016,0,0,0
