Time Stamp,Time Step,Participant ID,Take ID,Mode Message,Gripper PWM,Arm PWM,Object Index,Far Proximity Mode,Close Proximity Mode,Gripping Mode,Holding Object Mode,Speed Mode,Haptic Controller Mode,Left Touch,Right Touch,Calibration Arm PWM,Traversal Map ID,Traversal Step,Ring To Move From,Ring To Move To,Index Finger X,Index Finger Y,Index Finger Z,Thumb X,Thumb Y,Thumb Z,Pinch Aperture,Controller HitBox X,Controller HitBox Y,Controller HitBox Z,Controller Hitbox Rotation X,Controller Hitbox Rotation Y,Controller Hitbox Rotation Z,Cube 0 X,Cube 0 Y,Cube 0 Z,Cube 0 Rotation X,Cube 0 Rotation Y,Cube 0 Rotation Z,Cube 1 X,Cube 1 Y,Cube 1 Z,Cube 1 Rotation X,Cube 1 Rotation Y,Cube 1 Rotation Z,Physical Object 0 X,Physical Object 0 Y,Physical Object 0 Z,Physical Object 0 Rotation X,Physical Object 0 Rotation Y,Physical Object 0 Rotation Z,Physical Object 1 X,Physical Object 1 Y,Physical Object 1 Z,Physical Object 1 Rotation X,Physical Object 1 Rotation Y,Physical Object 1 Rotation Z
70820,10,21,5,1,22,100,-1,False,False,False,False,Slow,Encountered-Type Haptic Mode,False,False,54,5,0,0,0,-0.2047997,0.3626989,-0.2222544,-0.2533182,0.372147,-0.2554023,0.05951551,-0.2237616,0.3606726,-0.2364725,-0.09965665,0.2506346,-0.01387823,-0.3750703,0.3319262,-0.1816546,8.483896E-07,0.98198,-2.938879E-07,-0.07814746,0.3319262,-0.2245091,-6.879965E-06,0.98198,1.77366E-05,0.1286101,0.1094603,-0.2111016,0,0,0,0.1286101,0.1094603,-0.2111016,0,0,0
70830,10,21,5,1,22,100,-1,False,False,False,False,Slow,Encountered-Type Haptic Mode,False,False,54,5,0,0,0,-0.2047997,0.3626989,-0.2222544,-0.2533182,0.372147,-0.2554023,0.05951551,-0.2237616,0.3606726,-0.2364725,-0.09965665,0.2506346,-0.01387823,-0.3750703,0.3319262,-0.1816546,8.483896E-07,0.98198,-2.938879E-07,-0.07814746,0.3319262,-0.2245091,-6.879965E-06,0.98198,1.77366E-05,0.1286101,0.1094603,-0.2111016,0,0,0,0.1286101,0.1094603,-0.2111016,0,0,0
70840,10,21,5,1,22,100,-1,False,False,False,False,Slow,Encountered-Type Haptic Mode,False,False,54,5,0,0,0,-0.204776,0.3625658,-0.2225046,-0.2534048,0.3722031,-0.2555549,0.05958154,-0.2235864,0.3599061,-0.2372522,-0.09647704,0.2506965,-0.01403263,-0.3750703,0.3319262,-0.1816546,8.483896E-07,0.98198,-2.938879E-07,-0.07814746,0.3319262,-0.2245091,-6.879965E-06,0.98198,1.77366E-05,0.1286101,0.1094603,-0.2111016,0,0,0,0.1286101,0.1094603,-0.2111016,0,0,0
70850,10,21,5,1,22,100,-1,False,False,False,False,Slow,Encountered-Type Haptic Mode,False,False,54,5,0,0,0,-0.204749,0.3625378,-0.2226896,-0.2534208,0.3722138,-0.2556549,0.05957587,-0.2236355,0.3598368,-0.2375089,-0.09632614,0.2505246,-0.01372467,-0.3750703,0.3319262,-0.1816546,8.483896E-07,0.98198,-2.938879E-07,-0.07814746,0.3319262,-0.2245091,-6.879965E-06,0.98198,1.77366E-05,0.1286101,0.1094603,-0.2111016,0,0,0,0.1286101,0.1094603,-0.2111016,0,0,0
70860,10,21,5,1,22,100,-1,False,False,False,False,Slow,Encountered-Type Haptic Mode,False,False,54,5,0,0,0,-0.204749,0.3625378,-0.2226896,-0.2534208,0.3722138,-0.2556549,0.05957587,-0.2236355,0.3598368,-0.2375089,-0.09632614,0.2505246,-0.01372467,-0.3750703,0.3319262,-0.1816546,8.483896E-07,0.98198,-2.938879E-07,-0.07814746,0.3319262,-0.2245091,-6.879965E-06,0.98198,1.77366E-05,0.1286101,0.1094603,-0.2111016,0,0,0,0.1286101,0.1094603,-0.2111016,0,0,0
70869.99,10,21,5,1,22,100,-1,False,False,False,False,Slow,Encountered-Type Haptic Mode,False,False,54,5,0,0,0,-0.2048194,0.3625824,-0.2228404,-0.253392,0.3722339,-0.2557966,0.05948575,-0.2235224,0.3593537,-0.2381013,-0.0951489,0.250504,-0.01338994,-0.3750703,0.3319262,-0.1816546,8.483896E-07,0.98198,-2.938879E-07,-0.07814746,0.3319262,-0.2245091,-6.879965E-06,0.98198,1.77366E-05,0.1286101,0.1094603,-0.2111016,0,0,0,0.1286101,0.1094603,-0.2111016,0,0,0
70880,10,21,5,1,22,100,-1,False,False,False,False,Slow,Encountered-Type Haptic Mode,False,False,54,5,0,0,0,-0.2048465,0.3625523,-0.2230153,-0.2535017,0.3721206,-0.2559782,0.05954351,-0.2236729,0.3596971,-0.2379471,-0.09692746,0.2505231,-0.01368961,-0.3750703,0.3319262,-0.1816546,8.483896E-07,0.98198,-2.938879E-07,-0.07814746,0.3319262,-0.2245091,-6.879965E-06,0.98198,1.77366E-05,0.1286101,0.1094603,-0.2111016,0,0,0,0.1286101,0.1094603,-0.2111016,0,0,0
70890,10,21,5,1,22,100,-1,False,False,False,False,Slow,Encountered-Type Haptic Mode,False,False,54,5,0,0,0,-0.2048465,0.3625523,-0.2230153,-0.2535017,0.3721206,-0.2559782,0.05954351,-0.2236729,0.3596971,-0.2379471,-0.09692746,0.2505231,-0.01368961,-0.3750703,0.3319262,-0.1816546,8.483896E-07,0.98198,-2.938879E-07,-0.07814746,0.3319262,-0.2245091,-6.879965E-06,0.98198,1.77366E-05,0.1286101,0.1094603,-0.2111016,0,0,0,0.1286101,0.1094603,-0.2111016,0,0,0
70900,10,21,5,1,22,100,-1,False,False,False,False,Slow,Encountered-Type Haptic Mode,False,False,54,5,0,0,0,-0.2048465,0.3625523,-0.2230153,-0.2535017,0.3721206,-0.2559782,0.05954351,-0.2236729,0.3596971,-0.2379471,-0.09692746,0.2505231,-0.01368961,-0.3750703,0.3319262,-0.1816546,8.483896E-07,0.98198,-2.938879E-07,-0.07814746,0.3319262,-0.2245091,-6.879965E-06,0.98198,1.77366E-05,0.1286101,0.1094603,-0.2111016,0,0,0,0.1286101,0.1094603,-0.2111016,0,0,0
70909.99,10,21,5,1,22,100,-1,False,False,False,False,Slow,Encountered-Type Haptic Mode,False,False,54,5,0,0,0,-0.2050579,0.3624068,-0.2233904,-0.2537235,0.3720095,-0.256359,0.05956069,-0.2236145,0.3592744,-0.2384766,-0.09598148,0.250107,-0.01369689,-0.3750703,0.3319262,-0.1816546,8.483896E-07,0.98198,-2.938879E-07,-0.07814746,0.3319262,-0.2245091,-6.879965E-06,0.98198,1.77366E-05,0.1286101,0.1094603,-0.2111016,0,0,0,0.1286101,0.1094603,-0.2111016,0,0,0
