Time Stamp,Time Step,Participant ID,Take ID,Mode Message,Gripper PWM,Arm PWM,Object Index,Far Proximity Mode,Close Proximity Mode,Gripping Mode,Holding Object Mode,Speed Mode,Haptic Controller Mode,Left Touch,Right Touch,Calibration Arm PWM,Traversal Map ID,Traversal Step,Ring To Move From,Ring To Move To,Index Finger X,Index Finger Y,Index Finger Z,Thumb X,Thumb Y,Thumb Z,Pinch Aperture,Controller HitBox X,Controller HitBox Y,Controller HitBox Z,Controller Hitbox Rotation X,Controller Hitbox Rotation Y,Controller Hitbox Rotation Z,Cube 0 X,Cube 0 Y,Cube 0 Z,Cube 0 Rotation X,Cube 0 Rotation Y,Cube 0 Rotation Z,Cube 1 X,Cube 1 Y,Cube 1 Z,Cube 1 Rotation X,Cube 1 Rotation Y,Cube 1 Rotation Z,Physical Object 0 X,Physical Object 0 Y,Physical Object 0 Z,Physical Object 0 Rotation X,Physical Object 0 Rotation Y,Physical Object 0 Rotation Z,Physical Object 1 X,Physical Object 1 Y,Physical Object 1 Z,Physical Object 1 Rotation X,Physical Object 1 Rotation Y,Physical Object 1 Rotation Z
204040,10,25,3,1,22,100,-1,False,False,False,False,Slow,Encountered-Type Haptic Mode,False,False,54,3,0,1,3,-0.1058135,0.4436163,-0.2946199,-0.1557307,0.4439344,-0.3379022,0.06606954,-0.1291816,0.432988,-0.3187445,0.1778067,-0.387033,0.07548828,-0.2275811,0.4180947,-0.2159096,-8.873847E-05,0.9392813,0.0003038944,0.05457295,0.4180947,-0.3178384,-6.922834E-06,0.9392812,0.0003950728,0.1286101,0.1094603,-0.2111016,0,0,0,0.1286101,0.1094603,-0.2111016,0,0,0
204050,10,25,3,1,22,100,-1,False,False,False,False,Slow,Encountered-Type Haptic Mode,False,False,54,3,0,1,3,-0.1057954,0.4435969,-0.2946032,-0.1557178,0.4439192,-0.3378689,0.06606263,-0.1291088,0.4329408,-0.3187732,0.1773503,-0.387004,0.07543947,-0.2275811,0.4180947,-0.2159096,-8.873847E-05,0.9392813,0.0003038944,0.05457295,0.4180947,-0.3178384,-6.922834E-06,0.9392812,0.0003950728,0.1286101,0.1094603,-0.2111016,0,0,0,0.1286101,0.1094603,-0.2111016,0,0,0
204060,10,25,3,1,22,100,-1,False,False,False,False,Slow,Encountered-Type Haptic Mode,False,False,54,3,0,1,3,-0.1057865,0.4435791,-0.2945894,-0.1557111,0.443905,-0.3378383,0.06605335,-0.1290852,0.4329264,-0.3187543,0.1772463,-0.3869077,0.07543572,-0.2275811,0.4180947,-0.2159096,-8.873847E-05,0.9392813,0.0003038944,0.05457295,0.4180947,-0.3178384,-6.922834E-06,0.9392812,0.0003950728,0.1286101,0.1094603,-0.2111016,0,0,0,0.1286101,0.1094603,-0.2111016,0,0,0
204070,10,25,3,1,22,100,-1,False,False,False,False,Slow,Encountered-Type Haptic Mode,False,False,54,3,0,1,3,-0.1057865,0.4435791,-0.2945894,-0.1557111,0.443905,-0.3378383,0.06605335,-0.1290852,0.4329264,-0.3187543,0.1772463,-0.3869077,0.07543572,-0.2275811,0.4180947,-0.2159096,-8.873847E-05,0.9392813,0.0003038944,0.05457295,0.4180947,-0.3178384,-6.922834E-06,0.9392812,0.0003950728,0.1286101,0.1094603,-0.2111016,0,0,0,0.1286101,0.1094603,-0.2111016,0,0,0
204080,10,25,3,1,22,100,-1,False,False,False,False,Slow,Encountered-Type Haptic Mode,False,False,54,3,0,1,3,-0.1057706,0.4436182,-0.2945453,-0.1557012,0.4439122,-0.3378132,0.06607013,-0.1291303,0.4329461,-0.3186967,0.1773502,-0.386874,0.07549007,-0.2275811,0.4180947,-0.2159096,-8.873847E-05,0.9392813,0.0003038944,0.05457295,0.4180947,-0.3178384,-6.922834E-06,0.9392812,0.0003950728,0.1286101,0.1094603,-0.2111016,0,0,0,0.1286101,0.1094603,-0.2111016,0,0,0
204090,10,25,3,1,22,100,-1,False,False,False,False,Slow,Encountered-Type Haptic Mode,False,False,54,3,0,1,3,-0.1057745,0.4436562,-0.2945152,-0.1557112,0.4439176,-0.3377914,0.06608012,-0.1290342,0.4328305,-0.318773,0.1767484,-0.3869557,0.0753089,-0.2275811,0.4180947,-0.2159096,-8.873847E-05,0.9392813,0.0003038944,0.05457295,0.4180947,-0.3178384,-6.922834E-06,0.9392812,0.0003950728,0.1286101,0.1094603,-0.2111016,0,0,0,0.1286101,0.1094603,-0.2111016,0,0,0
204100,10,25,3,1,22,100,-1,False,False,False,False,Slow,Encountered-Type Haptic Mode,False,False,54,3,0,1,3,-0.1057745,0.4436562,-0.2945152,-0.1557112,0.4439176,-0.3377914,0.06608012,-0.1290342,0.4328305,-0.318773,0.1767484,-0.3869557,0.0753089,-0.2275811,0.4180947,-0.2159096,-8.873847E-05,0.9392813,0.0003038944,0.05457295,0.4180947,-0.3178384,-6.922834E-06,0.9392812,0.0003950728,0.1286101,0.1094603,-0.2111016,0,0,0,0.1286101,0.1094603,-0.2111016,0,0,0
204110,10,25,3,1,22,100,-1,False,False,False,False,Slow,Encountered-Type Haptic Mode,False,False,54,3,0,1,3,-0.105812,0.4437156,-0.294486,-0.1557239,0.4439266,-0.3377891,0.06607871,-0.1290322,0.4328188,-0.3187732,0.1765928,-0.3870229,0.07538091,-0.2275811,0.4180947,-0.2159096,-8.873847E-05,0.9392813,0.0003038944,0.05457295,0.4180947,-0.3178384,-6.922834E-06,0.9392812,0.0003950728,0.1286101,0.1094603,-0.2111016,0,0,0,0.1286101,0.1094603,-0.2111016,0,0,0
204120,10,25,3,1,22,100,-1,False,False,False,False,Slow,Encountered-Type Haptic Mode,False,False,54,3,0,1,3,-0.105812,0.4437156,-0.294486,-0.1557239,0.4439266,-0.3377891,0.06607871,-0.1290322,0.4328188,-0.3187732,0.1765928,-0.3870229,0.07538091,-0.2275811,0.4180947,-0.2159096,-8.873847E-05,0.9392813,0.0003038944,0.05457295,0.4180947,-0.3178384,-6.922834E-06,0.9392812,0.0003950728,0.1286101,0.1094603,-0.2111016,0,0,0,0.1286101,0.1094603,-0.2111016,0,0,0
204130,10,25,3,1,22,100,-1,False,False,False,False,Slow,Encountered-Type Haptic Mode,False,False,54,3,0,1,3,-0.1058212,0.4437889,-0.2944756,-0.1557584,0.4440135,-0.337773,0.06609411,-0.1289347,0.4327644,-0.3188865,0.1758851,-0.387038,0.07539473,-0.2275811,0.4180947,-0.2159096,-8.873847E-05,0.9392813,0.0003038944,0.05457295,0.4180947,-0.3178384,-6.922834E-06,0.9392812,0.0003950728,0.1286101,0.1094603,-0.2111016,0,0,0,0.1286101,0.1094603,-0.2111016,0,0,0
