Time Stamp,Time Step,Participant ID,Take ID,Mode Message,Gripper PWM,Arm PWM,Object Index,Far Proximity Mode,Close Proximity Mode,Gripping Mode,Holding Object Mode,Speed Mode,Haptic Controller Mode,Left Touch,Right Touch,Calibration Arm PWM,Traversal Map ID,Traversal Step,Ring To Move From,Ring To Move To,Index Finger X,Index Finger Y,Index Finger Z,Thumb X,Thumb Y,Thumb Z,Pinch Aperture,Controller HitBox X,Controller HitBox Y,Controller HitBox Z,Controller Hitbox Rotation X,Controller Hitbox Rotation Y,Controller Hitbox Rotation Z,Cube 0 X,Cube 0 Y,Cube 0 Z,Cube 0 Rotation X,Cube 0 Rotation Y,Cube 0 Rotation Z,Cube 1 X,Cube 1 Y,Cube 1 Z,Cube 1 Rotation X,Cube 1 Rotation Y,Cube 1 Rotation Z,Physical Object 0 X,Physical Object 0 Y,Physical Object 0 Z,Physical Object 0 Rotation X,Physical Object 0 Rotation Y,Physical Object 0 Rotation Z,Physical Object 1 X,Physical Object 1 Y,Physical Object 1 Z,Physical Object 1 Rotation X,Physical Object 1 Rotation Y,Physical Object 1 Rotation Z
640160,10,236,6,1,34,40,-1,False,False,False,False,Fast,Encountered-Type Haptic Mode,False,False,22,8,0,0,2,-0.1176086,0.4655341,-0.4363056,-0.170365,0.4906543,-0.4557377,0.0615781,-0.1490068,0.4719777,-0.4413801,0.08460161,-0.2567516,-0.119063,-0.4416229,0.4649949,-0.1955798,0.0001520616,0.7396507,-3.256554E-05,-0.1429551,0.4649949,-0.2238345,5.113007E-05,0.7396507,-0.0001092166,0,0,0,0,0,0,0,0,0,0,0,0
640170,10,236,6,1,34,40,-1,False,False,False,False,Fast,Encountered-Type Haptic Mode,False,False,22,8,0,0,2,-0.1176086,0.4655341,-0.4363056,-0.170365,0.4906543,-0.4557377,0.0615781,-0.1490068,0.4719777,-0.4413801,0.08460161,-0.2567516,-0.119063,-0.4416229,0.4649949,-0.1955798,0.0001520616,0.7396507,-3.256554E-05,-0.1429551,0.4649949,-0.2238345,5.113007E-05,0.7396507,-0.0001092166,0,0,0,0,0,0,0,0,0,0,0,0
640180,10,236,6,1,34,40,-1,False,False,False,False,Fast,Encountered-Type Haptic Mode,False,False,22,8,0,0,2,-0.1176086,0.4655341,-0.4363056,-0.170365,0.4906543,-0.4557377,0.0615781,-0.1490068,0.4719777,-0.4413801,0.08460161,-0.2567516,-0.119063,-0.4416229,0.4649949,-0.1955798,0.0001520616,0.7396507,-3.256554E-05,-0.1429551,0.4649949,-0.2238345,5.113007E-05,0.7396507,-0.0001092166,0,0,0,0,0,0,0,0,0,0,0,0
640190,10,236,6,1,34,40,-1,False,False,False,False,Fast,Encountered-Type Haptic Mode,False,False,22,8,0,0,2,-0.1201363,0.463521,-0.4370109,-0.1730616,0.4889483,-0.4569527,0.06201054,-0.1517277,0.4701929,-0.4424699,0.08710013,-0.2603537,-0.119731,-0.4416229,0.4649949,-0.1955798,0.0001520616,0.7396507,-3.256554E-05,-0.1429551,0.4649949,-0.2238345,5.113007E-05,0.7396507,-0.0001092166,0,0,0,0,0,0,0,0,0,0,0,0
640200,10,236,6,1,34,40,-1,False,False,False,False,Fast,Encountered-Type Haptic Mode,False,False,22,8,0,0,2,-0.1201363,0.463521,-0.4370109,-0.1730616,0.4889483,-0.4569527,0.06201054,-0.1517277,0.4701929,-0.4424699,0.08710013,-0.2603537,-0.119731,-0.4416229,0.4649949,-0.1955798,0.0001520616,0.7396507,-3.256554E-05,-0.1429551,0.4649949,-0.2238345,5.113007E-05,0.7396507,-0.0001092166,0,0,0,0,0,0,0,0,0,0,0,0
640209.9,10,236,6,1,34,40,-1,False,False,False,False,Fast,Encountered-Type Haptic Mode,False,False,22,8,0,0,2,-0.1201363,0.463521,-0.4370109,-0.1730616,0.4889483,-0.4569527,0.06201054,-0.1517277,0.4701929,-0.4424699,0.08710013,-0.2603537,-0.119731,-0.4416229,0.4649949,-0.1955798,0.0001520616,0.7396507,-3.256554E-05,-0.1429551,0.4649949,-0.2238345,5.113007E-05,0.7396507,-0.0001092166,0,0,0,0,0,0,0,0,0,0,0,0
640220,10,236,6,1,34,40,-1,False,False,False,False,Fast,Encountered-Type Haptic Mode,False,False,22,8,0,0,2,-0.1201363,0.463521,-0.4370109,-0.1730616,0.4889483,-0.4569527,0.06201054,-0.1517277,0.4701929,-0.4424699,0.08710013,-0.2603537,-0.119731,-0.4416229,0.4649949,-0.1955798,0.0001520616,0.7396507,-3.256554E-05,-0.1429551,0.4649949,-0.2238345,5.113007E-05,0.7396507,-0.0001092166,0,0,0,0,0,0,0,0,0,0,0,0
640230,10,236,6,1,34,40,-1,False,False,False,False,Fast,Encountered-Type Haptic Mode,False,False,22,8,0,0,2,-0.1209735,0.4628896,-0.4369777,-0.174098,0.4884886,-0.4569588,0.06226362,-0.1526304,0.4697227,-0.442513,0.08732013,-0.2608322,-0.1206701,-0.4416229,0.4649949,-0.1955798,0.0001520616,0.7396507,-3.256554E-05,-0.1429551,0.4649949,-0.2238345,5.113007E-05,0.7396507,-0.0001092166,0,0,0,0,0,0,0,0,0,0,0,0
640240,10,236,6,1,34,40,-1,False,False,False,False,Fast,Encountered-Type Haptic Mode,False,False,22,8,0,0,2,-0.1209735,0.4628896,-0.4369777,-0.174098,0.4884886,-0.4569588,0.06226362,-0.1526304,0.4697227,-0.442513,0.08732013,-0.2608322,-0.1206701,-0.4416229,0.4649949,-0.1955798,0.0001520616,0.7396507,-3.256554E-05,-0.1429551,0.4649949,-0.2238345,5.113007E-05,0.7396507,-0.0001092166,0,0,0,0,0,0,0,0,0,0,0,0
640250,10,236,6,1,34,40,-1,False,False,False,False,Fast,Encountered-Type Haptic Mode,False,False,22,8,0,0,2,-0.1218777,0.4624076,-0.4365764,-0.1749768,0.4880586,-0.4569818,0.06240089,-0.1534703,0.469174,-0.4424717,0.08725496,-0.2618648,-0.1214482,-0.4416229,0.4649949,-0.1955798,0.0001520616,0.7396507,-3.256554E-05,-0.1429551,0.4649949,-0.2238345,5.113007E-05,0.7396507,-0.0001092166,0,0,0,0,0,0,0,0,0,0,0,0
640260,10,236,6,1,34,40,-1,False,False,False,False,Fast,Encountered-Type Haptic Mode,False,False,22,8,0,0,2,-0.1228606,0.4617456,-0.4361037,-0.17574,0.4877698,-0.456787,0.06246023,-0.1543963,0.4692798,-0.4417188,0.08969168,-0.263561,-0.1214758,-0.4416229,0.4649949,-0.1955798,0.0001520616,0.7396507,-3.256554E-05,-0.1429551,0.4649949,-0.2238345,5.113007E-05,0.7396507,-0.0001092166,0,0,0,0,0,0,0,0,0,0,0,0
640269.9,10,236,6,1,34,40,-1,False,False,False,False,Fast,Encountered-Type Haptic Mode,False,False,22,8,0,0,2,-0.1228606,0.4617456,-0.4361037,-0.17574,0.4877698,-0.456787,0.06246023,-0.1543963,0.4692798,-0.4417188,0.08969168,-0.263561,-0.1214758,-0.4416229,0.4649949,-0.1955798,0.0001520616,0.7396507,-3.256554E-05,-0.1429551,0.4649949,-0.2238345,5.113007E-05,0.7396507,-0.0001092166,0,0,0,0,0,0,0,0,0,0,0,0
640279.9,10,236,6,1,34,40,-1,False,False,False,False,Fast,Encountered-Type Haptic Mode,False,False,22,8,0,0,2,-0.1258446,0.4600112,-0.4332328,-0.1786077,0.4866635,-0.4551651,0.06305017,-0.1573395,0.4674805,-0.4398094,0.08973508,-0.2687094,-0.125415,-0.4416229,0.4649949,-0.1955798,0.0001520616,0.7396507,-3.256554E-05,-0.1429551,0.4649949,-0.2238345,5.113007E-05,0.7396507,-0.0001092166,0,0,0,0,0,0,0,0,0,0,0,0
640290,10,236,6,1,34,40,-1,False,False,False,False,Fast,Encountered-Type Haptic Mode,False,False,22,8,0,0,2,-0.1258446,0.4600112,-0.4332328,-0.1786077,0.4866635,-0.4551651,0.06305017,-0.1573395,0.4674805,-0.4398094,0.08973508,-0.2687094,-0.125415,-0.4416229,0.4649949,-0.1955798,0.0001520616,0.7396507,-3.256554E-05,-0.1429551,0.4649949,-0.2238345,5.113007E-05,0.7396507,-0.0001092166,0,0,0,0,0,0,0,0,0,0,0,0
640300,10,236,6,1,34,40,-1,False,False,False,False,Fast,Encountered-Type Haptic Mode,False,False,22,8,0,0,2,-0.1258446,0.4600112,-0.4332328,-0.1786077,0.4866635,-0.4551651,0.06305017,-0.1573395,0.4674805,-0.4398094,0.08973508,-0.2687094,-0.125415,-0.4416229,0.4649949,-0.1955798,0.0001520616,0.7396507,-3.256554E-05,-0.1429551,0.4649949,-0.2238345,5.113007E-05,0.7396507,-0.0001092166,0,0,0,0,0,0,0,0,0,0,0,0
640310,10,236,6,1,34,40,-1,False,False,False,False,Fast,Encountered-Type Haptic Mode,False,False,22,8,0,0,2,-0.1258446,0.4600112,-0.4332328,-0.1786077,0.4866635,-0.4551651,0.06305017,-0.1573395,0.4674805,-0.4398094,0.08973508,-0.2687094,-0.125415,-0.4416229,0.4649949,-0.1955798,0.0001520616,0.7396507,-3.256554E-05,-0.1429551,0.4649949,-0.2238345,5.113007E-05,0.7396507,-0.0001092166,0,0,0,0,0,0,0,0,0,0,0,0
