Time Stamp,Time Step,Participant ID,Take ID,Mode Message,Gripper PWM,Arm PWM,Object Index,Far Proximity Mode,Close Proximity Mode,Gripping Mode,Holding Object Mode,Speed Mode,Haptic Controller Mode,Left Touch,Right Touch,Calibration Arm PWM,Traversal Map ID,Traversal Step,Ring To Move From,Ring To Move To,Index Finger X,Index Finger Y,Index Finger Z,Thumb X,Thumb Y,Thumb Z,Pinch Aperture,Controller HitBox X,Controller HitBox Y,Controller HitBox Z,Controller Hitbox Rotation X,Controller Hitbox Rotation Y,Controller Hitbox Rotation Z,Cube 0 X,Cube 0 Y,Cube 0 Z,Cube 0 Rotation X,Cube 0 Rotation Y,Cube 0 Rotation Z,Cube 1 X,Cube 1 Y,Cube 1 Z,Cube 1 Rotation X,Cube 1 Rotation Y,Cube 1 Rotation Z,Physical Object 0 X,Physical Object 0 Y,Physical Object 0 Z,Physical Object 0 Rotation X,Physical Object 0 Rotation Y,Physical Object 0 Rotation Z,Physical Object 1 X,Physical Object 1 Y,Physical Object 1 Z,Physical Object 1 Rotation X,Physical Object 1 Rotation Y,Physical Object 1 Rotation Z
36550,10,36,8,1,34,40,-1,False,False,False,False,Fast,Encountered-Type Haptic Mode,False,False,16,3,0,0,0,-0.07497405,0.5479575,-0.4117134,-0.09644424,0.5533372,-0.4233972,0.02502839,-0.08733806,0.5487552,-0.4150598,0.04327011,-0.351326,-0.0177904,-0.3638144,0.4145561,-0.4453971,9.227297E-06,0.9634924,2.985304E-05,-0.063866,0.4145561,-0.4398535,-9.782432E-06,0.9634924,2.308288E-06,0.1286101,0.1094603,-0.2111016,0,0,0,0.1286101,0.1094603,-0.2111016,0,0,0
36560,10,36,8,1,34,40,-1,False,False,False,False,Fast,Encountered-Type Haptic Mode,False,False,16,3,0,0,0,-0.07492214,0.547928,-0.4116003,-0.09640162,0.5532434,-0.4232889,0.0250249,-0.08724102,0.5486757,-0.4149887,0.04337884,-0.3516115,-0.01795403,-0.3638144,0.4145561,-0.4453971,9.227297E-06,0.9634924,2.985304E-05,-0.063866,0.4145561,-0.4398535,-9.782432E-06,0.9634924,2.308288E-06,0.1286101,0.1094603,-0.2111016,0,0,0,0.1286101,0.1094603,-0.2111016,0,0,0
36570,10,36,8,1,34,40,-1,False,False,False,False,Fast,Encountered-Type Haptic Mode,False,False,16,3,0,0,0,-0.07492214,0.547928,-0.4116003,-0.09640162,0.5532434,-0.4232889,0.0250249,-0.08724102,0.5486757,-0.4149887,0.04337884,-0.3516115,-0.01795403,-0.3638144,0.4145561,-0.4453971,9.227297E-06,0.9634924,2.985304E-05,-0.063866,0.4145561,-0.4398535,-9.782432E-06,0.9634924,2.308288E-06,0.1286101,0.1094603,-0.2111016,0,0,0,0.1286101,0.1094603,-0.2111016,0,0,0
36580,10,36,8,1,34,40,-1,False,False,False,False,Fast,Encountered-Type Haptic Mode,False,False,16,3,0,0,0,-0.07492214,0.547928,-0.4116003,-0.09640162,0.5532434,-0.4232889,0.0250249,-0.08724102,0.5486757,-0.4149887,0.04337884,-0.3516115,-0.01795403,-0.3638144,0.4145561,-0.4453971,9.227297E-06,0.9634924,2.985304E-05,-0.063866,0.4145561,-0.4398535,-9.782432E-06,0.9634924,2.308288E-06,0.1286101,0.1094603,-0.2111016,0,0,0,0.1286101,0.1094603,-0.2111016,0,0,0
36590,10,36,8,1,34,40,-1,False,False,False,False,Fast,Encountered-Type Haptic Mode,False,False,16,3,0,0,0,-0.07490923,0.5479093,-0.4115746,-0.09636856,0.5532137,-0.4232394,0.02499416,-0.08721222,0.5485961,-0.4149466,0.04362203,-0.3515682,-0.01799241,-0.3638144,0.4145561,-0.4453971,9.227297E-06,0.9634924,2.985304E-05,-0.063866,0.4145561,-0.4398535,-9.782432E-06,0.9634924,2.308288E-06,0.1286101,0.1094603,-0.2111016,0,0,0,0.1286101,0.1094603,-0.2111016,0,0,0
36600,10,36,8,1,34,40,-1,False,False,False,False,Fast,Encountered-Type Haptic Mode,False,False,16,3,0,0,0,-0.07494159,0.5478444,-0.4115414,-0.09640147,0.5531766,-0.423182,0.02498923,-0.08723047,0.5485833,-0.4148698,0.04412003,-0.3513901,-0.0177861,-0.3638144,0.4145561,-0.4453971,9.227297E-06,0.9634924,2.985304E-05,-0.063866,0.4145561,-0.4398535,-9.782432E-06,0.9634924,2.308288E-06,0.1286101,0.1094603,-0.2111016,0,0,0,0.1286101,0.1094603,-0.2111016,0,0,0
36610,10,36,8,1,34,40,-1,False,False,False,False,Fast,Encountered-Type Haptic Mode,False,False,16,3,0,0,0,-0.07500226,0.547756,-0.4115289,-0.09640752,0.5531048,-0.423143,0.02493353,-0.08708067,0.5479014,-0.415184,0.04233161,-0.3511106,-0.01812602,-0.3638144,0.4145561,-0.4453971,9.227297E-06,0.9634924,2.985304E-05,-0.063866,0.4145561,-0.4398535,-9.782432E-06,0.9634924,2.308288E-06,0.1286101,0.1094603,-0.2111016,0,0,0,0.1286101,0.1094603,-0.2111016,0,0,0
36620,10,36,8,1,34,40,-1,False,False,False,False,Fast,Encountered-Type Haptic Mode,False,False,16,3,0,0,0,-0.07500226,0.547756,-0.4115289,-0.09640752,0.5531048,-0.423143,0.02493353,-0.08708067,0.5479014,-0.415184,0.04233161,-0.3511106,-0.01812602,-0.3638144,0.4145561,-0.4453971,9.227297E-06,0.9634924,2.985304E-05,-0.063866,0.4145561,-0.4398535,-9.782432E-06,0.9634924,2.308288E-06,0.1286101,0.1094603,-0.2111016,0,0,0,0.1286101,0.1094603,-0.2111016,0,0,0
36630,10,36,8,1,34,40,-1,False,False,False,False,Fast,Encountered-Type Haptic Mode,False,False,16,3,0,0,0,-0.07509831,0.5476811,-0.4115305,-0.09647922,0.5530083,-0.4231679,0.0249189,-0.08721738,0.5479204,-0.4150915,0.04387983,-0.3507593,-0.01759801,-0.3638144,0.4145561,-0.4453971,9.227297E-06,0.9634924,2.985304E-05,-0.063866,0.4145561,-0.4398535,-9.782432E-06,0.9634924,2.308288E-06,0.1286101,0.1094603,-0.2111016,0,0,0,0.1286101,0.1094603,-0.2111016,0,0,0
36640,10,36,8,1,34,40,-1,False,False,False,False,Fast,Encountered-Type Haptic Mode,False,False,16,3,0,0,0,-0.07509831,0.5476811,-0.4115305,-0.09647922,0.5530083,-0.4231679,0.0249189,-0.08721738,0.5479204,-0.4150915,0.04387983,-0.3507593,-0.01759801,-0.3638144,0.4145561,-0.4453971,9.227297E-06,0.9634924,2.985304E-05,-0.063866,0.4145561,-0.4398535,-9.782432E-06,0.9634924,2.308288E-06,0.1286101,0.1094603,-0.2111016,0,0,0,0.1286101,0.1094603,-0.2111016,0,0,0
