Time Stamp,Time Step,Participant ID,Take ID,Mode Message,Gripper PWM,Arm PWM,Object Index,Far Proximity Mode,Close Proximity Mode,Gripping Mode,Holding Object Mode,Speed Mode,Haptic Controller Mode,Left Touch,Right Touch,Calibration Arm PWM,Traversal Map ID,Traversal Step,Ring To Move From,Ring To Move To,Index Finger X,Index Finger Y,Index Finger Z,Thumb X,Thumb Y,Thumb Z,Pinch Aperture,Controller HitBox X,Controller HitBox Y,Controller HitBox Z,Controller Hitbox Rotation X,Controller Hitbox Rotation Y,Controller Hitbox Rotation Z,Cube 0 X,Cube 0 Y,Cube 0 Z,Cube 0 Rotation X,Cube 0 Rotation Y,Cube 0 Rotation Z,Cube 1 X,Cube 1 Y,Cube 1 Z,Cube 1 Rotation X,Cube 1 Rotation Y,Cube 1 Rotation Z,Physical Object 0 X,Physical Object 0 Y,Physical Object 0 Z,Physical Object 0 Rotation X,Physical Object 0 Rotation Y,Physical Object 0 Rotation Z,Physical Object 1 X,Physical Object 1 Y,Physical Object 1 Z,Physical Object 1 Rotation X,Physical Object 1 Rotation Y,Physical Object 1 Rotation Z
287570,10,28,4,2,22,70,-1,False,False,False,False,Fast,Constant-Contact Step Mode,False,False,70,3,0,2,0,-0.1712767,0.6498127,-0.4027303,-0.1923824,0.6444656,-0.4523665,0.05420142,-0.1884948,0.6421015,-0.4277055,-0.1280759,-0.5333622,-0.09566531,-0.3461991,0.5073552,-0.3705034,-2.459041E-05,0.5547806,4.701588E-05,-0.04852358,0.507355,-0.4090598,-0.06828164,-0.5824567,-0.1401049,0.1286101,0.1094603,-0.2111016,0,0,0,0.1286101,0.1094603,-0.2111016,0,0,0
287580,10,28,4,2,22,70,-1,False,False,False,False,Fast,Constant-Contact Step Mode,False,False,70,3,0,2,0,-0.1709078,0.6500258,-0.4030813,-0.192099,0.6446196,-0.4529314,0.05443645,-0.1880417,0.6421618,-0.4281669,-0.1292836,-0.5328331,-0.09640228,-0.3461991,0.5073552,-0.3705034,-2.459041E-05,0.5547806,4.701588E-05,-0.04852358,0.507355,-0.4090598,-0.06828164,-0.5824567,-0.1401049,0.1286101,0.1094603,-0.2111016,0,0,0,0.1286101,0.1094603,-0.2111016,0,0,0
287590,10,28,4,2,22,70,-1,False,False,False,False,Fast,Constant-Contact Step Mode,False,False,70,3,0,2,0,-0.1703426,0.6505468,-0.4039561,-0.1915918,0.6452464,-0.4535637,0.05422675,-0.1875992,0.642707,-0.4290035,-0.1294062,-0.5328841,-0.09581819,-0.3461991,0.5073552,-0.3705034,-2.459041E-05,0.5547806,4.701588E-05,-0.04852358,0.507355,-0.4090598,-0.06828164,-0.5824567,-0.1401049,0.1286101,0.1094603,-0.2111016,0,0,0,0.1286101,0.1094603,-0.2111016,0,0,0
287600,10,28,4,2,22,70,-1,False,False,False,False,Fast,Constant-Contact Step Mode,False,False,70,3,0,2,0,-0.1703426,0.6505468,-0.4039561,-0.1915918,0.6452464,-0.4535637,0.05422675,-0.1875992,0.642707,-0.4290035,-0.1294062,-0.5328841,-0.09581819,-0.3461991,0.5073552,-0.3705034,-2.459041E-05,0.5547806,4.701588E-05,-0.04852358,0.507355,-0.4090598,-0.06828164,-0.5824567,-0.1401049,0.1286101,0.1094603,-0.2111016,0,0,0,0.1286101,0.1094603,-0.2111016,0,0,0
287610,10,28,4,2,22,70,-1,False,False,False,False,Fast,Constant-Contact Step Mode,False,False,70,3,0,2,0,-0.1703426,0.6505468,-0.4039561,-0.1915918,0.6452464,-0.4535637,0.05422675,-0.1875992,0.642707,-0.4290035,-0.1294062,-0.5328841,-0.09581819,-0.3461991,0.5073552,-0.3705034,-2.459041E-05,0.5547806,4.701588E-05,-0.04852358,0.507355,-0.4090598,-0.06828164,-0.5824567,-0.1401049,0.1286101,0.1094603,-0.2111016,0,0,0,0.1286101,0.1094603,-0.2111016,0,0,0
287620,10,28,4,2,22,70,-1,False,False,False,False,Fast,Constant-Contact Step Mode,False,False,70,3,0,2,0,-0.1695758,0.6512929,-0.4045566,-0.1911668,0.6454138,-0.4542323,0.05448311,-0.1871215,0.6434125,-0.4296849,-0.1290592,-0.5337,-0.09448317,-0.3461991,0.5073552,-0.3705034,-2.459041E-05,0.5547806,4.701588E-05,-0.04852358,0.507355,-0.4090598,-0.06828164,-0.5824567,-0.1401049,0.1286101,0.1094603,-0.2111016,0,0,0,0.1286101,0.1094603,-0.2111016,0,0,0
287630,10,28,4,2,22,70,-1,False,False,False,False,Fast,Constant-Contact Step Mode,False,False,70,3,0,2,0,-0.1695758,0.6512929,-0.4045566,-0.1911668,0.6454138,-0.4542323,0.05448311,-0.1871215,0.6434125,-0.4296849,-0.1290592,-0.5337,-0.09448317,-0.3461991,0.5073552,-0.3705034,-2.459041E-05,0.5547806,4.701588E-05,-0.04852358,0.507355,-0.4090598,-0.06828164,-0.5824567,-0.1401049,0.1286101,0.1094603,-0.2111016,0,0,0,0.1286101,0.1094603,-0.2111016,0,0,0
287640,10,28,4,2,22,70,-1,False,False,False,False,Fast,Constant-Contact Step Mode,False,False,70,3,0,2,0,-0.1695758,0.6512929,-0.4045566,-0.1911668,0.6454138,-0.4542323,0.05448311,-0.1871215,0.6434125,-0.4296849,-0.1290592,-0.5337,-0.09448317,-0.3461991,0.5073552,-0.3705034,-2.459041E-05,0.5547806,4.701588E-05,-0.04852358,0.507355,-0.4090598,-0.06828164,-0.5824567,-0.1401049,0.1286101,0.1094603,-0.2111016,0,0,0,0.1286101,0.1094603,-0.2111016,0,0,0
287650,10,28,4,2,22,70,-1,False,False,False,False,Fast,Constant-Contact Step Mode,False,False,70,3,0,2,0,-0.1687856,0.6520029,-0.4052657,-0.1907658,0.6456708,-0.4549539,0.05470039,-0.1864607,0.6438791,-0.4304044,-0.1305197,-0.5332729,-0.09384865,-0.3461991,0.5073552,-0.3705034,-2.459041E-05,0.5547806,4.701588E-05,-0.04852358,0.507355,-0.4090598,-0.06828164,-0.5824567,-0.1401049,0.1286101,0.1094603,-0.2111016,0,0,0,0.1286101,0.1094603,-0.2111016,0,0,0
287660,10,28,4,2,22,70,-1,False,False,False,False,Fast,Constant-Contact Step Mode,False,False,70,3,0,2,0,-0.1687856,0.6520029,-0.4052657,-0.1907658,0.6456708,-0.4549539,0.05470039,-0.1864607,0.6438791,-0.4304044,-0.1305197,-0.5332729,-0.09384865,-0.3461991,0.5073552,-0.3705034,-2.459041E-05,0.5547806,4.701588E-05,-0.04852358,0.507355,-0.4090598,-0.06828164,-0.5824567,-0.1401049,0.1286101,0.1094603,-0.2111016,0,0,0,0.1286101,0.1094603,-0.2111016,0,0,0
287670,10,28,4,2,22,70,-1,False,False,False,False,Fast,Constant-Contact Step Mode,False,False,70,3,0,2,0,-0.1687856,0.6520029,-0.4052657,-0.1907658,0.6456708,-0.4549539,0.05470039,-0.1864607,0.6438791,-0.4304044,-0.1305197,-0.5332729,-0.09384865,-0.3461991,0.5073552,-0.3705034,-2.459041E-05,0.5547806,4.701588E-05,-0.04852358,0.507355,-0.4090598,-0.06828164,-0.5824567,-0.1401049,0.1286101,0.1094603,-0.2111016,0,0,0,0.1286101,0.1094603,-0.2111016,0,0,0
287680,10,28,4,2,22,70,-1,False,False,False,False,Fast,Constant-Contact Step Mode,False,False,70,3,0,2,0,-0.1685268,0.6522346,-0.4054463,-0.1905002,0.6457573,-0.4554287,0.05498205,-0.1861253,0.6440738,-0.4307317,-0.131592,-0.5329514,-0.09376573,-0.3461991,0.5073552,-0.3705034,-2.459041E-05,0.5547806,4.701588E-05,-0.04852358,0.507355,-0.4090598,-0.06828164,-0.5824567,-0.1401049,0.1286101,0.1094603,-0.2111016,0,0,0,0.1286101,0.1094603,-0.2111016,0,0,0
287690,10,28,4,2,22,70,-1,False,False,False,False,Fast,Constant-Contact Step Mode,False,False,70,3,0,2,0,-0.1682214,0.6523939,-0.4056543,-0.1901542,0.6460046,-0.4556719,0.05498759,-0.185753,0.6443594,-0.430914,-0.1319777,-0.5326353,-0.09402875,-0.3461991,0.5073552,-0.3705034,-2.459041E-05,0.5547806,4.701588E-05,-0.04852358,0.507355,-0.4090598,-0.06828164,-0.5824567,-0.1401049,0.1286101,0.1094603,-0.2111016,0,0,0,0.1286101,0.1094603,-0.2111016,0,0,0
287700,10,28,4,2,22,70,-1,False,False,False,False,Fast,Constant-Contact Step Mode,False,False,70,3,0,2,0,-0.1679625,0.6524383,-0.4059959,-0.1898316,0.6463366,-0.4558981,0.05482443,-0.1854277,0.6443876,-0.4312196,-0.1327642,-0.5319141,-0.09467991,-0.3461991,0.5073552,-0.3705034,-2.459041E-05,0.5547806,4.701588E-05,-0.04852358,0.507355,-0.4090598,-0.06828164,-0.5824567,-0.1401049,0.1286101,0.1094603,-0.2111016,0,0,0,0.1286101,0.1094603,-0.2111016,0,0,0
287710,10,28,4,2,22,70,-1,False,False,False,False,Fast,Constant-Contact Step Mode,False,False,70,3,0,2,0,-0.1679625,0.6524383,-0.4059959,-0.1898316,0.6463366,-0.4558981,0.05482443,-0.1854277,0.6443876,-0.4312196,-0.1327642,-0.5319141,-0.09467991,-0.3461991,0.5073552,-0.3705034,-2.459041E-05,0.5547806,4.701588E-05,-0.04852358,0.507355,-0.4090598,-0.06828164,-0.5824567,-0.1401049,0.1286101,0.1094603,-0.2111016,0,0,0,0.1286101,0.1094603,-0.2111016,0,0,0
287720,10,28,4,2,22,70,-1,False,False,False,False,Fast,Constant-Contact Step Mode,False,False,70,3,0,2,0,-0.1677062,0.6525091,-0.4062411,-0.1895247,0.6464418,-0.4560788,0.05474168,-0.1852345,0.644453,-0.4315204,-0.1331149,-0.5310649,-0.0950767,-0.3461991,0.5073552,-0.3705034,-2.459041E-05,0.5547806,4.701588E-05,-0.04852358,0.507355,-0.4090598,-0.06828164,-0.5824567,-0.1401049,0.1286101,0.1094603,-0.2111016,0,0,0,0.1286101,0.1094603,-0.2111016,0,0,0
