Time Stamp,Time Step,Participant ID,Take ID,Mode Message,Gripper PWM,Arm PWM,Object Index,Far Proximity Mode,Close Proximity Mode,Gripping Mode,Holding Object Mode,Speed Mode,Haptic Controller Mode,Left Touch,Right Touch,Calibration Arm PWM,Traversal Map ID,Traversal Step,Ring To Move From,Ring To Move To,Index Finger X,Index Finger Y,Index Finger Z,Thumb X,Thumb Y,Thumb Z,Pinch Aperture,Controller HitBox X,Controller HitBox Y,Controller HitBox Z,Controller Hitbox Rotation X,Controller Hitbox Rotation Y,Controller Hitbox Rotation Z,Cube 0 X,Cube 0 Y,Cube 0 Z,Cube 0 Rotation X,Cube 0 Rotation Y,Cube 0 Rotation Z,Cube 1 X,Cube 1 Y,Cube 1 Z,Cube 1 Rotation X,Cube 1 Rotation Y,Cube 1 Rotation Z,Physical Object 0 X,Physical Object 0 Y,Physical Object 0 Z,Physical Object 0 Rotation X,Physical Object 0 Rotation Y,Physical Object 0 Rotation Z,Physical Object 1 X,Physical Object 1 Y,Physical Object 1 Z,Physical Object 1 Rotation X,Physical Object 1 Rotation Y,Physical Object 1 Rotation Z
47530,10,36,7,1,34,40,-1,False,False,False,False,Slow,Encountered-Type Haptic Mode,False,False,16,3,0,0,0,-0.01659377,0.5535033,-0.4428458,-0.04803813,0.5565376,-0.4525299,0.03304145,-0.0323884,0.5502116,-0.4460674,-0.06578322,-0.239381,-0.02428506,-0.346286,0.444945,-0.4305996,-1.337491E-05,0.8872685,4.203137E-05,-0.04745541,0.444945,-0.45708,-1.357379E-05,0.8872685,7.493486E-06,0.1286101,0.1094603,-0.2111016,0,0,0,0.1286101,0.1094603,-0.2111016,0,0,0
47540,10,36,7,1,34,40,-1,False,False,False,False,Slow,Encountered-Type Haptic Mode,False,False,16,3,0,0,0,-0.01659377,0.5535033,-0.4428458,-0.04803813,0.5565376,-0.4525299,0.03304145,-0.0323884,0.5502116,-0.4460674,-0.06578322,-0.239381,-0.02428506,-0.346286,0.444945,-0.4305996,-1.337491E-05,0.8872685,4.203137E-05,-0.04745541,0.444945,-0.45708,-1.357379E-05,0.8872685,7.493486E-06,0.1286101,0.1094603,-0.2111016,0,0,0,0.1286101,0.1094603,-0.2111016,0,0,0
47550,10,36,7,1,34,40,-1,False,False,False,False,Slow,Encountered-Type Haptic Mode,False,False,16,3,0,0,0,-0.01659377,0.5535033,-0.4428458,-0.04803813,0.5565376,-0.4525299,0.03304145,-0.0323884,0.5502116,-0.4460674,-0.06578322,-0.239381,-0.02428506,-0.346286,0.444945,-0.4305996,-1.337491E-05,0.8872685,4.203137E-05,-0.04745541,0.444945,-0.45708,-1.357379E-05,0.8872685,7.493486E-06,0.1286101,0.1094603,-0.2111016,0,0,0,0.1286101,0.1094603,-0.2111016,0,0,0
47560,10,36,7,1,34,40,-1,False,False,False,False,Slow,Encountered-Type Haptic Mode,False,False,16,3,0,0,0,-0.01687581,0.5534575,-0.4420894,-0.04845514,0.5562919,-0.4517023,0.03313148,-0.03273851,0.549897,-0.4454105,-0.06590354,-0.2396464,-0.02437935,-0.346286,0.444945,-0.4305996,-1.337491E-05,0.8872685,4.203137E-05,-0.04745541,0.444945,-0.45708,-1.357379E-05,0.8872685,7.493486E-06,0.1286101,0.1094603,-0.2111016,0,0,0,0.1286101,0.1094603,-0.2111016,0,0,0
47570,10,36,7,1,34,40,-1,False,False,False,False,Slow,Encountered-Type Haptic Mode,False,False,16,3,0,0,0,-0.01736506,0.5534312,-0.4409482,-0.04886157,0.5565497,-0.4507944,0.03314669,-0.03328617,0.5499247,-0.4443958,-0.0649804,-0.2404725,-0.02421773,-0.346286,0.444945,-0.4305996,-1.337491E-05,0.8872685,4.203137E-05,-0.04745541,0.444945,-0.45708,-1.357379E-05,0.8872685,7.493486E-06,0.1286101,0.1094603,-0.2111016,0,0,0,0.1286101,0.1094603,-0.2111016,0,0,0
47580,10,36,7,1,34,40,-1,False,False,False,False,Slow,Encountered-Type Haptic Mode,False,False,16,3,0,0,0,-0.01736506,0.5534312,-0.4409482,-0.04886157,0.5565497,-0.4507944,0.03314669,-0.03328617,0.5499247,-0.4443958,-0.0649804,-0.2404725,-0.02421773,-0.346286,0.444945,-0.4305996,-1.337491E-05,0.8872685,4.203137E-05,-0.04745541,0.444945,-0.45708,-1.357379E-05,0.8872685,7.493486E-06,0.1286101,0.1094603,-0.2111016,0,0,0,0.1286101,0.1094603,-0.2111016,0,0,0
47590,10,36,7,1,34,40,-1,False,False,False,False,Slow,Encountered-Type Haptic Mode,False,False,16,3,0,0,0,-0.01736506,0.5534312,-0.4409482,-0.04886157,0.5565497,-0.4507944,0.03314669,-0.03328617,0.5499247,-0.4443958,-0.0649804,-0.2404725,-0.02421773,-0.346286,0.444945,-0.4305996,-1.337491E-05,0.8872685,4.203137E-05,-0.04745541,0.444945,-0.45708,-1.357379E-05,0.8872685,7.493486E-06,0.1286101,0.1094603,-0.2111016,0,0,0,0.1286101,0.1094603,-0.2111016,0,0,0
47600,10,36,7,1,34,40,-1,False,False,False,False,Slow,Encountered-Type Haptic Mode,False,False,16,3,0,0,0,-0.01775912,0.5536572,-0.440099,-0.04922773,0.5568457,-0.4499215,0.03311979,-0.03365389,0.5501187,-0.4435508,-0.06499281,-0.2415772,-0.02430299,-0.346286,0.444945,-0.4305996,-1.337491E-05,0.8872685,4.203137E-05,-0.04745541,0.444945,-0.45708,-1.357379E-05,0.8872685,7.493486E-06,0.1286101,0.1094603,-0.2111016,0,0,0,0.1286101,0.1094603,-0.2111016,0,0,0
47610,10,36,7,1,34,40,-1,False,False,False,False,Slow,Encountered-Type Haptic Mode,False,False,16,3,0,0,0,-0.01775912,0.5536572,-0.440099,-0.04922773,0.5568457,-0.4499215,0.03311979,-0.03365389,0.5501187,-0.4435508,-0.06499281,-0.2415772,-0.02430299,-0.346286,0.444945,-0.4305996,-1.337491E-05,0.8872685,4.203137E-05,-0.04745541,0.444945,-0.45708,-1.357379E-05,0.8872685,7.493486E-06,0.1286101,0.1094603,-0.2111016,0,0,0,0.1286101,0.1094603,-0.2111016,0,0,0
47620,10,36,7,1,34,40,-1,False,False,False,False,Slow,Encountered-Type Haptic Mode,False,False,16,3,0,0,0,-0.01775912,0.5536572,-0.440099,-0.04922773,0.5568457,-0.4499215,0.03311979,-0.03365389,0.5501187,-0.4435508,-0.06499281,-0.2415772,-0.02430299,-0.346286,0.444945,-0.4305996,-1.337491E-05,0.8872685,4.203137E-05,-0.04745541,0.444945,-0.45708,-1.357379E-05,0.8872685,7.493486E-06,0.1286101,0.1094603,-0.2111016,0,0,0,0.1286101,0.1094603,-0.2111016,0,0,0
47630,10,36,7,1,34,40,-1,False,False,False,False,Slow,Encountered-Type Haptic Mode,False,False,16,3,0,0,0,-0.01781047,0.553485,-0.4397149,-0.04933541,0.5569672,-0.449589,0.03321814,-0.03378554,0.5503678,-0.4431659,-0.06510651,-0.2422389,-0.02419847,-0.346286,0.444945,-0.4305996,-1.337491E-05,0.8872685,4.203137E-05,-0.04745541,0.444945,-0.45708,-1.357379E-05,0.8872685,7.493486E-06,0.1286101,0.1094603,-0.2111016,0,0,0,0.1286101,0.1094603,-0.2111016,0,0,0
